iso3,year,measure,unit,age_group,sex,best,lo,hi,analysed
SUR,2020,inc,num,15plus,a,159.613766787654,117.789281045089,201.438252530219,TRUE
SUR,2020,inc,num,a,m,115.638545325749,77.4583563592587,153.81873429224,TRUE
SUR,2020,inc,num,a,f,52.118780991887,34.9108084999476,69.3267534838264,TRUE
SUR,2020,inc,num,a,a,167.757326317636,125.878439670541,209.636212964732,TRUE
SVK,2020,inc,num,0-4,m,17.25,8.88045061870898,25.619549381291,TRUE
SVK,2020,inc,num,0-4,f,9.2,4.73624032997812,13.6637596700219,TRUE
SVK,2020,inc,num,15-24,m,1.15,0.592030041247266,1.70796995875273,TRUE
SVK,2020,inc,num,15-24,f,2.3,1.18406008249453,3.41593991750547,TRUE
SVK,2020,inc,num,25-34,m,8.05,4.14421028873086,11.9557897112691,TRUE
SVK,2020,inc,num,25-34,f,5.75,2.96015020623633,8.53984979376367,TRUE
SVK,2020,inc,num,35-44,m,9.2,4.73624032997812,13.6637596700219,TRUE
SVK,2020,inc,num,35-44,f,6.9,3.55218024748359,10.2478197525164,TRUE
SVK,2020,inc,num,45-54,m,19.55,10.0645107012035,29.0354892987965,TRUE
SVK,2020,inc,num,45-54,f,6.9,3.55218024748359,10.2478197525164,TRUE
SVK,2020,inc,num,55-64,m,21.85,11.248570783698,32.451429216302,TRUE
SVK,2020,inc,num,55-64,f,4.6,2.36812016498906,6.83187983501094,TRUE
SVK,2020,inc,num,5-14,m,9.2,4.73624032997812,13.6637596700219,TRUE
SVK,2020,inc,num,5-14,f,4.6,2.36812016498906,6.83187983501094,TRUE
SVK,2020,inc,num,65plus,m,18.4,9.47248065995625,27.3275193400438,TRUE
SVK,2020,inc,num,65plus,f,31.05,15.9848111136762,46.1151888863239,TRUE
SVK,2020,inc,num,0-14,m,26.45,19.5790996539359,33.3209003460641,TRUE
SVK,2020,inc,num,0-14,f,13.8,10.2151824281405,17.3848175718596,TRUE
SVK,2020,inc,num,15plus,m,78.2,57.8860337594626,98.5139662405375,TRUE
SVK,2020,inc,num,15plus,f,57.5,42.5632601172519,72.4367398827481,TRUE
SVK,2020,inc,num,0-14,a,40.25,32.7488881327339,47.7511118672661,TRUE
SVK,2020,inc,num,15plus,a,135.7,110.410537133217,160.989462866783,TRUE
SVK,2020,inc,num,a,m,104.65,82.8503209605196,126.44967903948,TRUE
SVK,2020,inc,num,a,f,71.3,56.4474714236508,86.1525285763493,TRUE
SVK,2020,inc,num,a,a,175.95,149.571531292821,202.328468707179,TRUE
SVN,2020,inc,num,0-4,m,0,0,0,TRUE
SVN,2020,inc,num,0-4,f,0,0,0,TRUE
SVN,2020,inc,num,15-24,m,2.3,1.4622721418887,3.1377278581113,TRUE
SVN,2020,inc,num,15-24,f,1.15,0.731136070944352,1.56886392905565,TRUE
SVN,2020,inc,num,25-34,m,2.3,1.4622721418887,3.1377278581113,TRUE
SVN,2020,inc,num,25-34,f,3.45,2.19340821283306,4.70659178716694,TRUE
SVN,2020,inc,num,35-44,m,4.6,2.92454428377741,6.27545571622259,TRUE
SVN,2020,inc,num,35-44,f,3.45,2.19340821283306,4.70659178716694,TRUE
SVN,2020,inc,num,45-54,m,6.9,4.38681642566611,9.41318357433389,TRUE
SVN,2020,inc,num,45-54,f,2.3,1.4622721418887,3.1377278581113,TRUE
SVN,2020,inc,num,55-64,m,13.8,8.77363285133223,18.8263671486678,TRUE
SVN,2020,inc,num,55-64,f,2.3,1.4622721418887,3.1377278581113,TRUE
SVN,2020,inc,num,5-14,m,0,0,0,TRUE
SVN,2020,inc,num,5-14,f,0,0,0,TRUE
SVN,2020,inc,num,65plus,m,21.85,13.8915853479427,29.8084146520573,TRUE
SVN,2020,inc,num,65plus,f,21.85,13.8915853479427,29.8084146520573,TRUE
SVN,2020,inc,num,0-14,m,0,0,0,TRUE
SVN,2020,inc,num,0-14,f,0,0,0,TRUE
SVN,2020,inc,num,15plus,m,51.75,40.9910722497533,62.5089277502467,TRUE
SVN,2020,inc,num,15plus,f,34.5,27.3273814998355,41.6726185001645,TRUE
SVN,2020,inc,num,0-14,a,0,0,0,TRUE
SVN,2020,inc,num,15plus,a,86.25,73.3193781091577,99.1806218908423,TRUE
SVN,2020,inc,num,a,m,51.75,40.9910722497533,62.5089277502467,TRUE
SVN,2020,inc,num,a,f,34.5,27.3273814998355,41.6726185001645,TRUE
SVN,2020,inc,num,a,a,86.25,73.3193781091577,99.1806218908423,TRUE
SWE,2020,inc,num,0-4,m,3.45,1.73154487652508,5.16845512347492,TRUE
SWE,2020,inc,num,0-4,f,1.15,0.577181625508361,1.72281837449164,TRUE
SWE,2020,inc,num,15-24,m,56.35,28.2818996499097,84.4181003500903,TRUE
SWE,2020,inc,num,15-24,f,20.7,10.3892692591505,31.0107307408495,TRUE
SWE,2020,inc,num,25-34,m,43.7,21.9329017693177,65.4670982306823,TRUE
SWE,2020,inc,num,25-34,f,36.8,18.4698120162676,55.1301879837325,TRUE
SWE,2020,inc,num,35-44,m,24.15,12.1208141356756,36.1791858643244,TRUE
SWE,2020,inc,num,35-44,f,42.55,21.3557201438094,63.7442798561907,TRUE
SWE,2020,inc,num,45-54,m,18.4,9.23490600813378,27.5650939918662,TRUE
SWE,2020,inc,num,45-54,f,21.85,10.9664508846589,32.7335491153411,TRUE
SWE,2020,inc,num,55-64,m,12.65,6.34899788059197,18.951002119408,TRUE
SWE,2020,inc,num,55-64,f,16.1,8.08054275711706,24.119457242883,TRUE
SWE,2020,inc,num,5-14,m,5.75,2.88590812754181,8.6140918724582,TRUE
SWE,2020,inc,num,5-14,f,8.05,4.04027137855853,12.0597286214415,TRUE
SWE,2020,inc,num,65plus,m,28.75,14.429540637709,43.070459362291,TRUE
SWE,2020,inc,num,65plus,f,23,11.5436325101672,34.4563674898328,TRUE
SWE,2020,inc,num,0-14,m,9.2,7.15283927654279,11.2471607234572,TRUE
SWE,2020,inc,num,0-14,f,9.2,7.15283927654279,11.2471607234572,TRUE
SWE,2020,inc,num,15plus,m,184,143.056785530856,224.943214469144,TRUE
SWE,2020,inc,num,15plus,f,161,125.174687339499,196.825312660501,TRUE
SWE,2020,inc,num,0-14,a,18.4,15.4984692754408,21.3015307245592,TRUE
SWE,2020,inc,num,15plus,a,345,290.596298914515,399.403701085485,TRUE
SWE,2020,inc,num,a,m,193.2,152.319676374129,234.080323625871,TRUE
SWE,2020,inc,num,a,f,170.2,134.186381567685,206.213618432315,TRUE
SWE,2020,inc,num,a,a,363.4,308.918979705366,417.881020294634,TRUE
SWZ,2020,inc,num,,m,81.9507097828514,0,197.593574427558,TRUE
SWZ,2020,inc,num,,f,67.9704669588491,0,163.885432566682,TRUE
SWZ,2020,inc,num,,m,65.3285889326179,0,157.515528952817,TRUE
SWZ,2020,inc,num,,f,67.2880479946664,0,162.240033731855,TRUE
SWZ,2020,inc,num,,m,316.083387981189,0,762.117211844396,TRUE
SWZ,2020,inc,num,,f,211.326600139422,0,509.535285341842,TRUE
SWZ,2020,inc,num,,m,469.17690825248,0,1131.24514218518,TRUE
SWZ,2020,inc,num,,f,346.246144277596,0,834.843449932957,TRUE
SWZ,2020,inc,num,,m,467.627733155788,0,1127.50988417972,TRUE
SWZ,2020,inc,num,,f,345.80129448595,0,833.770860560057,TRUE
SWZ,2020,inc,num,,m,391.779236189384,0,944.629520235809,TRUE
SWZ,2020,inc,num,,f,191.461286589133,0,461.637490168051,TRUE
SWZ,2020,inc,num,,m,160.169865674095,0,386.189898269178,TRUE
SWZ,2020,inc,num,,f,94.7609343976694,0,228.480653716669,TRUE
SWZ,2020,inc,num,,m,166.100220798009,0,400.488738018875,TRUE
SWZ,2020,inc,num,,f,183.434671612133,0,442.28430154941,TRUE
SWZ,2020,inc,num,15plus,m,2118.21665076641,896.837741121457,3339.59556041137,TRUE
SWZ,2020,inc,num,15plus,f,1508.28944645542,638.59893633967,2377.97995657117,TRUE
SWZ,2020,inc,num,15plus,a,3626.50609722183,2127.13021896085,5125.88197548281,TRUE
SWZ,2020,inc,num,a,m,2118.21665076641,896.837741121457,3339.59556041137,TRUE
SWZ,2020,inc,num,a,f,1508.28944645542,638.59893633967,2377.97995657117,TRUE
SWZ,2020,inc,num,a,a,3626.50609722183,2127.13021896085,5125.88197548281,TRUE
SXM,2020,inc,num,0-4,m,0,0,0,TRUE
SXM,2020,inc,num,0-4,f,0,0,0,TRUE
SXM,2020,inc,num,15-24,m,0,0,0,TRUE
SXM,2020,inc,num,15-24,f,0,0,0,TRUE
SXM,2020,inc,num,25-34,m,0,0,0,TRUE
SXM,2020,inc,num,25-34,f,0,0,0,TRUE
SXM,2020,inc,num,35-44,m,1.15,0.97759170760585,1.32240829239415,TRUE
SXM,2020,inc,num,35-44,f,0,0,0,TRUE
SXM,2020,inc,num,45-54,m,0,0,0,TRUE
SXM,2020,inc,num,45-54,f,0,0,0,TRUE
SXM,2020,inc,num,55-64,m,0,0,0,TRUE
SXM,2020,inc,num,55-64,f,0,0,0,TRUE
SXM,2020,inc,num,5-14,m,0,0,0,TRUE
SXM,2020,inc,num,5-14,f,0,0,0,TRUE
SXM,2020,inc,num,65plus,m,0,0,0,TRUE
SXM,2020,inc,num,65plus,f,0,0,0,TRUE
SXM,2020,inc,num,0-14,m,0,0,0,TRUE
SXM,2020,inc,num,0-14,f,0,0,0,TRUE
SXM,2020,inc,num,15plus,m,1.15,0.97759170760585,1.32240829239415,TRUE
SXM,2020,inc,num,15plus,f,0,0,0,TRUE
SXM,2020,inc,num,0-14,a,0,0,0,TRUE
SXM,2020,inc,num,15plus,a,1.15,0.97759170760585,1.32240829239415,TRUE
SXM,2020,inc,num,a,m,1.15,0.97759170760585,1.32240829239415,TRUE
SXM,2020,inc,num,a,f,0,0,0,TRUE
SXM,2020,inc,num,a,a,1.15,0.97759170760585,1.32240829239415,TRUE
SYC,2020,inc,num,0-4,m,0,0,0,TRUE
SYC,2020,inc,num,0-4,f,0,0,0,TRUE
SYC,2020,inc,num,15-24,m,0,0,0,TRUE
SYC,2020,inc,num,15-24,f,0,0,0,TRUE
SYC,2020,inc,num,25-34,m,2.3,1.6529069571529,2.9470930428471,TRUE
SYC,2020,inc,num,25-34,f,0,0,0,TRUE
SYC,2020,inc,num,35-44,m,4.6,3.30581391430579,5.89418608569421,TRUE
SYC,2020,inc,num,35-44,f,0,0,0,TRUE
SYC,2020,inc,num,45-54,m,1.15,0.826453478576449,1.47354652142355,TRUE
SYC,2020,inc,num,45-54,f,0,0,0,TRUE
SYC,2020,inc,num,55-64,m,1.15,0.826453478576449,1.47354652142355,TRUE
SYC,2020,inc,num,55-64,f,0,0,0,TRUE
SYC,2020,inc,num,5-14,m,0,0,0,TRUE
SYC,2020,inc,num,5-14,f,0,0,0,TRUE
SYC,2020,inc,num,65plus,m,1.15,0.826453478576449,1.47354652142355,TRUE
SYC,2020,inc,num,65plus,f,0,0,0,TRUE
SYC,2020,inc,num,0-14,m,0,0,0,TRUE
SYC,2020,inc,num,0-14,f,0,0,0,TRUE
SYC,2020,inc,num,15plus,m,10.35,8.79832539329876,11.9016746067012,TRUE
SYC,2020,inc,num,15plus,f,0,0,0,TRUE
SYC,2020,inc,num,0-14,a,0,0,0,TRUE
SYC,2020,inc,num,15plus,a,10.35,8.79832539329876,11.9016746067012,TRUE
SYC,2020,inc,num,a,m,10.35,8.79832539329876,11.9016746067012,TRUE
SYC,2020,inc,num,a,f,0,0,0,TRUE
SYC,2020,inc,num,a,a,10.35,8.79832539329876,11.9016746067012,TRUE
SYR,2020,inc,num,,m,50.4365617274263,5.88821851236132,94.9849049424912,TRUE
SYR,2020,inc,num,,f,41.8304777933146,4.88350088284424,78.777454703785,TRUE
SYR,2020,inc,num,,m,45.1549024083219,5.27161097382991,85.0381938428139,TRUE
SYR,2020,inc,num,,f,46.4957058178822,5.42814312406403,87.5632685117004,TRUE
SYR,2020,inc,num,,m,310.149107605381,36.2083705638739,584.089844646888,TRUE
SYR,2020,inc,num,,f,207.585218320256,24.2345450114463,390.935891629066,TRUE
SYR,2020,inc,num,,m,272.685789666418,31.8347139412273,513.536865391608,TRUE
SYR,2020,inc,num,,f,420.785640643658,49.1246372495392,792.446644037778,TRUE
SYR,2020,inc,num,,m,308.234058665277,35.9847980951133,580.483319235441,TRUE
SYR,2020,inc,num,,f,285.138346366958,33.2884881950436,536.988204538873,TRUE
SYR,2020,inc,num,,m,248.557455816074,29.0178505947955,468.097061037353,TRUE
SYR,2020,inc,num,,f,186.008984065177,21.7156266392068,350.302341491147,TRUE
SYR,2020,inc,num,,m,175.474313812178,20.4857561190758,330.46287150528,TRUE
SYR,2020,inc,num,,f,137.409062941287,16.0418268110679,258.776299071506,TRUE
SYR,2020,inc,num,,m,265.025309854855,30.9403909046218,499.110228805089,TRUE
SYR,2020,inc,num,,f,217.914421243497,25.4404282395548,410.38841424744,TRUE
SYR,2020,inc,num,15plus,m,1675.71749955593,1080.48916979196,2270.9458293199,TRUE
SYR,2020,inc,num,15plus,f,1543.16785719203,995.022226186046,2091.31348819802,TRUE
SYR,2020,inc,num,15plus,a,3218.88535674796,2409.71269449067,4028.05801900526,TRUE
SYR,2020,inc,num,a,m,1675.71749955593,1080.48916979196,2270.9458293199,TRUE
SYR,2020,inc,num,a,f,1543.16785719203,995.022226186046,2091.31348819802,TRUE
SYR,2020,inc,num,a,a,3218.88535674796,2409.71269449067,4028.05801900526,TRUE
TCA,2020,inc,num,0-4,m,0,0,0,TRUE
TCA,2020,inc,num,0-4,f,0,0,0,TRUE
TCA,2020,inc,num,15-24,m,0,0,0,TRUE
TCA,2020,inc,num,15-24,f,0,0,0,TRUE
TCA,2020,inc,num,25-34,m,0,0,0,TRUE
TCA,2020,inc,num,25-34,f,0,0,0,TRUE
TCA,2020,inc,num,35-44,m,3.17392648887326,2.57203644717149,3.77581653057503,TRUE
TCA,2020,inc,num,35-44,f,1.05797549629109,0.857345482390496,1.25860551019168,TRUE
TCA,2020,inc,num,45-54,m,0,0,0,TRUE
TCA,2020,inc,num,45-54,f,0,0,0,TRUE
TCA,2020,inc,num,55-64,m,0,0,0,TRUE
TCA,2020,inc,num,55-64,f,0,0,0,TRUE
TCA,2020,inc,num,5-14,m,0,0,0,TRUE
TCA,2020,inc,num,5-14,f,0,0,0,TRUE
TCA,2020,inc,num,65plus,m,0,0,0,TRUE
TCA,2020,inc,num,65plus,f,0,0,0,TRUE
TCA,2020,inc,num,0-14,m,0,0,0,TRUE
TCA,2020,inc,num,0-14,f,0,0,0,TRUE
TCA,2020,inc,num,15plus,m,3.17392648887326,2.57203644717149,3.77581653057503,TRUE
TCA,2020,inc,num,15plus,f,1.05797549629109,0.857345482390496,1.25860551019168,TRUE
TCA,2020,inc,num,0-14,a,0,0,0,TRUE
TCA,2020,inc,num,15plus,a,4.23190198516435,3.59745417424724,4.86634979608146,TRUE
TCA,2020,inc,num,a,m,3.17392648887326,2.57203644717149,3.77581653057503,TRUE
TCA,2020,inc,num,a,f,1.05797549629109,0.857345482390496,1.25860551019168,TRUE
TCA,2020,inc,num,a,a,4.23190198516435,3.59745417424724,4.86634979608146,TRUE
TCD,2020,inc,num,,m,859.668949530482,0,2048.07132265275,TRUE
TCD,2020,inc,num,,f,713.178965265079,0,1699.07426280351,TRUE
TCD,2020,inc,num,,m,675.270340821143,0,1608.76093155287,TRUE
TCD,2020,inc,num,,f,695.472846446774,0,1656.8912873604,TRUE
TCD,2020,inc,num,,m,2296.09299760626,0,5470.20132006575,TRUE
TCD,2020,inc,num,,f,1445.88806305664,0,3444.67702285813,TRUE
TCD,2020,inc,num,,m,3210.82214373822,0,7649.44780001679,TRUE
TCD,2020,inc,num,,f,1863.92373988067,0,4440.60328263132,TRUE
TCD,2020,inc,num,,m,2870.55664802171,0,6838.80085941735,TRUE
TCD,2020,inc,num,,f,1530.8945321502,0,3647.19604100525,TRUE
TCD,2020,inc,num,,m,1981.20961091342,0,4720.02459841307,TRUE
TCD,2020,inc,num,,f,1034.67250234847,0,2464.99897612287,TRUE
TCD,2020,inc,num,,m,1314.57012709085,0,3131.82578058823,TRUE
TCD,2020,inc,num,,f,764.440168295772,0,1821.19871541888,TRUE
TCD,2020,inc,num,,m,1158.31758919463,0,2759.57045819727,TRUE
TCD,2020,inc,num,,f,765.099457072744,0,1822.76940194676,TRUE
TCD,2020,inc,num,15plus,m,14366.5084069167,6625.99338086225,22107.0234329712,TRUE
TCD,2020,inc,num,15plus,f,8813.57027451634,4064.91658561893,13562.2239634138,TRUE
TCD,2020,inc,num,15plus,a,23180.0786814331,14099.0388331748,32261.1185296913,TRUE
TCD,2020,inc,num,a,m,14366.5084069167,6625.99338086225,22107.0234329712,TRUE
TCD,2020,inc,num,a,f,8813.57027451634,4064.91658561893,13562.2239634138,TRUE
TCD,2020,inc,num,a,a,23180.0786814331,14099.0388331748,32261.1185296913,TRUE
TGO,2020,inc,num,,m,33.3522996503474,10.9585205002933,55.7460788004014,TRUE
TGO,2020,inc,num,,f,27.5828561441251,9.06286216185658,46.1028501263936,TRUE
TGO,2020,inc,num,,m,46.8017873224581,15.3776006812227,78.2259739636936,TRUE
TGO,2020,inc,num,,f,48.0528960463115,15.7886758017444,80.3171162908785,TRUE
TGO,2020,inc,num,,m,241.206956487614,79.2530471719763,403.160865803251,TRUE
TGO,2020,inc,num,,f,187.934622710192,61.7494276939033,314.11981772648,TRUE
TGO,2020,inc,num,,m,393.692720427275,129.355090738806,658.030350115743,TRUE
TGO,2020,inc,num,,f,236.497074930919,77.7055276865408,395.288622175297,TRUE
TGO,2020,inc,num,,m,438.749590237215,144.159366206094,733.339814268337,TRUE
TGO,2020,inc,num,,f,212.442101970543,69.8018173851875,355.082386555899,TRUE
TGO,2020,inc,num,,m,342.229779971793,112.445981205158,572.013578738429,TRUE
TGO,2020,inc,num,,f,151.280049403989,49.7058835540214,252.854215253956,TRUE
TGO,2020,inc,num,,m,197.777964128916,64.9836412221857,330.572287035647,TRUE
TGO,2020,inc,num,,f,104.065062594022,34.1925184696826,173.93760671836,TRUE
TGO,2020,inc,num,,m,138.32010398856,45.4476516177964,231.192556359324,TRUE
TGO,2020,inc,num,,f,99.3210419070486,32.6337819358596,166.008301878238,TRUE
TGO,2020,inc,num,15plus,m,1832.13120221418,1323.88849067362,2340.37391375474,TRUE
TGO,2020,inc,num,15plus,f,1067.17570570715,771.135622058487,1363.21578935581,TRUE
TGO,2020,inc,num,15plus,a,2899.30690792133,2311.13143668778,3487.48237915488,TRUE
TGO,2020,inc,num,a,m,1832.13120221418,1323.88849067362,2340.37391375474,TRUE
TGO,2020,inc,num,a,f,1067.17570570715,771.135622058487,1363.21578935581,TRUE
TGO,2020,inc,num,a,a,2899.30690792133,2311.13143668778,3487.48237915488,TRUE
THA,2020,inc,num,,m,643.432632526525,102.875026144939,1183.99023890811,TRUE
THA,2020,inc,num,,f,527.922321215794,84.4066959804568,971.43794645113,TRUE
THA,2020,inc,num,,m,689.879157214994,110.301114285519,1269.45720014447,TRUE
THA,2020,inc,num,,f,710.788819761529,113.644249172399,1307.93339035066,TRUE
THA,2020,inc,num,,m,7312.16535813239,1169.10328193989,13455.2274343249,TRUE
THA,2020,inc,num,,f,2964.56845504056,473.989104536418,5455.1478055447,TRUE
THA,2020,inc,num,,m,7913.00938273381,1265.16904176495,14560.8497237027,TRUE
THA,2020,inc,num,,f,4755.69695518889,760.363127187667,8751.03078319011,TRUE
THA,2020,inc,num,,m,11862.3437455042,1896.60713689196,21828.0803541164,TRUE
THA,2020,inc,num,,f,4633.74273888614,740.864515279584,8526.62096249269,TRUE
THA,2020,inc,num,,m,13499.2770433512,2158.32770762566,24840.2263790767,TRUE
THA,2020,inc,num,,f,5849.66624968261,935.272067274976,10764.0604320902,TRUE
THA,2020,inc,num,,m,11807.4222112357,1887.82602448304,21727.0183979884,TRUE
THA,2020,inc,num,,f,5517.257861785,882.12505565779,10152.3906679122,TRUE
THA,2020,inc,num,,m,15076.2989810775,2410.46936919744,27742.1285929576,TRUE
THA,2020,inc,num,,f,8856.49896319145,1416.01857961934,16296.9793467636,TRUE
THA,2020,inc,num,15plus,m,68803.8285117763,44920.8044614212,92686.8525621315,TRUE
THA,2020,inc,num,15plus,f,33816.142364752,22077.9621085563,45554.3226209476,TRUE
THA,2020,inc,num,15plus,a,102619.970876528,76008.2495207651,129231.692232292,TRUE
THA,2020,inc,num,a,m,68803.8285117763,44920.8044614212,92686.8525621315,TRUE
THA,2020,inc,num,a,f,33816.142364752,22077.9621085563,45554.3226209476,TRUE
THA,2020,inc,num,a,a,102619.970876528,76008.2495207651,129231.692232292,TRUE
TJK,2020,inc,num,0-4,m,72.0746768253479,14.5465738661986,129.602779784497,FALSE
TJK,2020,inc,num,0-4,f,50.1683795242642,10.1253043460132,90.2114547025152,FALSE
TJK,2020,inc,num,15-24,m,620.904010587218,125.314832499526,1116.49318867491,FALSE
TJK,2020,inc,num,15-24,f,333.883974919942,67.3866067506919,600.381343089191,FALSE
TJK,2020,inc,num,25-34,m,843.878030799856,170.316880349509,1517.4391812502,FALSE
TJK,2020,inc,num,25-34,f,564.149522670911,113.860277486904,1014.43876785492,FALSE
TJK,2020,inc,num,35-44,m,740.203042330173,149.392528770299,1331.01355589005,FALSE
TJK,2020,inc,num,35-44,f,442.851668877155,89.3791661210097,796.324171633301,FALSE
TJK,2020,inc,num,45-54,m,868.701685597415,175.326949683801,1562.07642151103,FALSE
TJK,2020,inc,num,45-54,f,371.813789474343,75.0418453649949,668.585733583691,FALSE
TJK,2020,inc,num,55-64,m,814.945151028495,164.477460857198,1465.41284119979,FALSE
TJK,2020,inc,num,55-64,f,343.694255099163,69.3665804607504,618.021929737576,FALSE
TJK,2020,inc,num,5-14,m,73.2767224946706,14.7891784381444,131.764266551197,FALSE
TJK,2020,inc,num,5-14,f,70.0838434965468,14.1447711062241,126.022915886869,FALSE
TJK,2020,inc,num,65plus,m,976.789047832996,197.141834855919,1756.43626081007,FALSE
TJK,2020,inc,num,65plus,f,647.794165343019,130.741976118589,1164.84635456745,FALSE
TJK,2020,inc,num,0-14,m,145.351399320018,96.3707938432701,194.332004796767,FALSE
TJK,2020,inc,num,0-14,f,120.252223020811,79.7295536757688,160.774892365853,FALSE
TJK,2020,inc,num,15plus,m,4960.80277285993,3289.10835091331,6632.49719480656,FALSE
TJK,2020,inc,num,15plus,f,2861.40609807443,1897.16768100924,3825.64451513962,FALSE
TJK,2020,inc,num,0-14,a,265.60362234083,200.077685193726,331.129559487933,FALSE
TJK,2020,inc,num,15plus,a,7822.20887093436,5892.42507389477,9751.99266797396,FALSE
TJK,2020,inc,num,a,m,4967.91870816858,3295.5773568274,6640.26005950976,FALSE
TJK,2020,inc,num,a,f,2867.29325873294,1902.08159471829,3832.50492274759,FALSE
TJK,2020,inc,num,a,a,7835.21196690152,5904.31602155501,9766.10791224802,FALSE
TJK,2020,inc,num,,m,620.714091745729,125.27650186,1116.15168163146,FALSE
TJK,2020,inc,num,,f,358.687404116961,72.3925940244714,644.98221420945,FALSE
TKL,2020,inc,num,0-4,m,0,0,0,TRUE
TKL,2020,inc,num,0-4,f,0,0,0,TRUE
TKL,2020,inc,num,15-24,m,0,0,0,TRUE
TKL,2020,inc,num,15-24,f,0,0,0,TRUE
TKL,2020,inc,num,25-34,m,0,0,0,TRUE
TKL,2020,inc,num,25-34,f,0,0,0,TRUE
TKL,2020,inc,num,35-44,m,0,0,0,TRUE
TKL,2020,inc,num,35-44,f,0,0,0,TRUE
TKL,2020,inc,num,45-54,m,0,0,0,TRUE
TKL,2020,inc,num,45-54,f,0,0,0,TRUE
TKL,2020,inc,num,55-64,m,0,0,0,TRUE
TKL,2020,inc,num,55-64,f,0,0,0,TRUE
TKL,2020,inc,num,5-14,m,0,0,0,TRUE
TKL,2020,inc,num,5-14,f,0,0,0,TRUE
TKL,2020,inc,num,65plus,m,0,0,0,TRUE
TKL,2020,inc,num,65plus,f,0,0,0,TRUE
TKL,2020,inc,num,0-14,m,0,0,0,TRUE
TKL,2020,inc,num,0-14,f,0,0,0,TRUE
TKL,2020,inc,num,15plus,m,0,0,0,TRUE
TKL,2020,inc,num,15plus,f,0,0,0,TRUE
TKL,2020,inc,num,0-14,a,0,0,0,TRUE
TKL,2020,inc,num,15plus,a,0,0,0,TRUE
TKL,2020,inc,num,a,m,0,0,0,TRUE
TKL,2020,inc,num,a,f,0,0,0,TRUE
TKL,2020,inc,num,a,a,0,0,0,TRUE
TKM,2020,inc,num,,m,40.6099468187404,5.4477564157661,75.7721372217147,TRUE
TKM,2020,inc,num,,f,33.6834533819145,4.51857891086435,62.8483278529646,TRUE
TKM,2020,inc,num,,m,37.2744980185451,5.00031154020823,69.548684496882,TRUE
TKM,2020,inc,num,,f,38.3874059243557,5.14960627361671,71.6252055750947,TRUE
TKM,2020,inc,num,,m,219.923453819302,29.5023633463281,410.344544292275,TRUE
TKM,2020,inc,num,,f,196.799750997142,26.400357304115,367.19914469017,TRUE
TKM,2020,inc,num,,m,317.711597436255,42.6204791900375,592.802715682473,TRUE
TKM,2020,inc,num,,f,281.622610895383,37.7792020309203,525.466019759846,TRUE
TKM,2020,inc,num,,m,332.245123359301,44.5701273746158,619.920119343986,TRUE
TKM,2020,inc,num,,f,198.432000331794,26.6193208212224,370.244679842366,TRUE
TKM,2020,inc,num,,m,330.065299314874,44.2777076264129,615.852891003335,TRUE
TKM,2020,inc,num,,f,141.638335324511,19.0005456896205,264.276124959401,TRUE
TKM,2020,inc,num,,m,228.977316577901,30.7169238861579,427.237709269645,TRUE
TKM,2020,inc,num,,f,155.880635541267,20.9111264329889,290.850144649546,TRUE
TKM,2020,inc,num,,m,118.811663089313,15.9383858036464,221.68494037498,TRUE
TKM,2020,inc,num,,f,119.57785482509,16.0411691429823,223.114540507197,TRUE
TKM,2020,inc,num,15plus,m,1625.61889843423,1055.37305396913,2195.86474289933,TRUE
TKM,2020,inc,num,15plus,f,1166.02204722146,756.996766066594,1575.04732837632,TRUE
TKM,2020,inc,num,15plus,a,2791.64094565569,2089.87032518663,3493.41156612475,TRUE
TKM,2020,inc,num,a,m,1625.61889843423,1055.37305396913,2195.86474289933,TRUE
TKM,2020,inc,num,a,f,1166.02204722146,756.996766066594,1575.04732837632,TRUE
TKM,2020,inc,num,a,a,2791.64094565569,2089.87032518663,3493.41156612475,TRUE
TLS,2020,inc,num,,m,190.166665893498,0,454.137109836773,TRUE
TLS,2020,inc,num,,f,157.772373910693,0,376.776284966873,TRUE
TLS,2020,inc,num,,m,158.163300867777,0,377.709857828412,TRUE
TLS,2020,inc,num,,f,162.967726577501,0,389.183309266328,TRUE
TLS,2020,inc,num,,m,588.415890758435,0,1405.1962827214,TRUE
TLS,2020,inc,num,,f,420.253457068456,0,1003.60749080424,TRUE
TLS,2020,inc,num,,m,806.726784019689,0,1926.54463599734,TRUE
TLS,2020,inc,num,,f,408.683765101221,0,975.977903636502,TRUE
TLS,2020,inc,num,,m,658.228789198469,0,1571.91650036796,TRUE
TLS,2020,inc,num,,f,263.280143159182,0,628.739441426001,TRUE
TLS,2020,inc,num,,m,679.866997205686,0,1623.5907157215,TRUE
TLS,2020,inc,num,,f,271.890945874138,0,649.302903691962,TRUE
TLS,2020,inc,num,,m,617.1856773549,0,1473.9014244672,TRUE
TLS,2020,inc,num,,f,251.87531005318,0,601.503553787147,TRUE
TLS,2020,inc,num,,m,645.827601289129,0,1542.30121732543,TRUE
TLS,2020,inc,num,,f,285.606673859988,0,682.057440548015,TRUE
TLS,2020,inc,num,15plus,m,4344.58170658758,2054.14504716205,6635.01836601312,TRUE
TLS,2020,inc,num,15plus,f,2222.33039560436,1050.73152804713,3393.92926316159,TRUE
TLS,2020,inc,num,15plus,a,6566.91210219194,3994.22012737223,9139.60407701166,TRUE
