ISO3,Scenario,xx,xx,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
PAK,Baseline,xx,lo,15.6406,15.6502,15.6603,15.6707,15.6815,15.6926,15.6896,15.6715,15.6538,15.6365,15.6198,15.6035,15.5981,15.5968,15.5957,15.5949,15.5944,15.5941,15.594,15.5942,15.5946,15.5953,15.5961,15.5972,15.5938,15.5727,15.552,15.5407,15.552,15.5566,15.5564,15.5569,15.5389,15.5061,15.4743,15.4431,15.4123,15.3821,15.3524,15.3231,15.2944,15.273,15.2637,15.2547,15.246,15.2377,15.2297,15.2219,15.2144,15.2073,15.2004,15.1938,15.1875,15.1787,15.1681,15.1578,15.1482,15.1395,15.1311,15.1176,15.1037,15.0901,15.0768,15.0638,15.0511,15.0387,15.0266,15.0148,15.0033,14.992,14.981,14.9703
xx,xx,xx,md,21.893,21.8587,21.8124,21.8065,21.7673,21.7448,21.7319,21.723,21.7358,21.6961,21.6852,21.6508,21.5949,21.5944,21.6029,21.6119,21.6212,21.5957,21.5455,21.4962,21.4684,21.4767,21.4682,21.4372,21.4069,21.3773,21.3483,21.3462,21.3386,21.3365,21.3349,21.3337,21.333,21.3326,21.3322,21.3011,21.2705,21.2405,21.2109,21.2096,21.2176,21.2041,21.1648,21.1262,21.1221,21.1349,21.1212,21.1165,21.1602,21.1874,21.2009,21.2145,21.1972,21.1933,21.2136,21.2322,21.2145,21.1971,21.1803,21.1638,21.1478,21.1322,21.117,21.1233,21.1369,21.1507,21.1469,21.1402,21.1178,21.0949,21.09,21.0739
xx,xx,xx,hi,29.4789,29.4082,29.3388,29.2707,29.2038,29.1382,29.0809,29.0351,28.9904,28.9466,28.9037,28.8619,28.821,28.781,28.742,28.7038,28.6665,28.6302,28.5947,28.56,28.5262,28.4932,28.461,28.4297,28.3991,28.3693,28.3403,28.312,28.2845,28.2578,28.2317,28.2064,28.1818,28.1579,28.1347,28.1282,28.126,28.1243,28.1231,28.1224,28.1222,28.1226,28.1234,28.1247,28.1265,28.1287,28.1315,28.1347,28.1383,28.1424,28.1469,28.1519,28.1573,28.1631,28.1693,28.176,28.183,28.1905,28.1973,28.2042,28.2115,28.2192,28.2272,28.2356,28.2444,28.2414,28.2298,28.2185,28.2077,28.1972,28.1871,28.1774
xx,COVID,xx,lo,15.6406,15.6502,15.6603,15.6707,15.6815,15.6926,15.6896,15.6715,15.6538,15.6365,15.6198,15.6035,15.5981,15.5968,15.5957,15.5987,15.4247,15.2001,15.0516,15.1744,15.3288,15.4617,15.5558,15.672,15.796,15.9225,15.9839,16.0354,16.0825,16.1248,16.1606,16.183,16.1976,16.1794,16.1401,16.0752,15.9752,15.8544,15.7263,15.5905,15.4674,15.3704,15.2938,15.2321,15.1811,15.152,15.1346,15.1223,15.1134,15.1037,15.087,15.0725,15.0595,15.048,15.0388,15.0304,15.0226,15.0153,15.0085,15.0021,14.996,14.9864,14.975,14.9638,14.9528,14.9421,14.9317,14.9215,14.9116,14.9018,14.8923,14.8831
xx,xx,xx,md,21.893,21.8587,21.8124,21.8065,21.7673,21.7448,21.7319,21.723,21.7358,21.6961,21.6852,21.6508,21.5949,21.5944,21.6029,21.6129,21.3641,20.8581,20.5668,20.7457,20.9292,21.1398,21.3109,21.4253,21.5355,21.6453,21.7693,21.8698,21.9539,22.0936,22.2027,22.2571,22.2945,22.3162,22.2831,22.2775,22.1664,22.0129,21.8275,21.6647,21.5104,21.3821,21.2762,21.1877,21.113,21.0722,21.0521,20.9895,20.9507,20.9792,20.9494,20.9343,20.941,20.9503,20.9615,20.9743,20.9745,20.9296,20.9282,20.955,20.9818,21.0087,21.0355,21.0349,21.0211,21.0077,20.9946,20.9877,20.9856,20.9762,20.9671,20.9581
xx,xx,xx,hi,29.4789,29.4082,29.3388,29.2707,29.2038,29.1382,29.0809,29.0351,28.9904,28.9466,28.9037,28.8619,28.821,28.781,28.742,28.7068,28.3589,27.7307,27.2641,27.4001,27.6071,27.7896,27.9622,28.1371,28.3143,28.4863,28.6466,28.7963,28.9333,29.0562,29.1656,29.2494,29.2985,29.3172,29.3014,29.2484,29.1642,29.0435,28.8942,28.7412,28.59,28.4624,28.3568,28.2698,28.1985,28.1403,28.0932,28.0555,28.0256,28.0022,27.9845,27.9714,27.9622,27.9564,27.9534,27.9523,27.9525,27.9544,27.9579,27.9627,27.9686,27.9756,27.9663,27.9557,27.9457,27.9364,27.9277,27.9194,27.9117,27.9044,27.8975,27.8909
PER,Baseline,xx,lo,7.5599,7.5442,7.5289,7.5139,7.4993,7.485,7.4711,7.4574,7.4441,7.431,7.4183,7.4058,7.3936,7.3817,7.37,7.3586,7.3475,7.3366,7.3259,7.3154,7.3052,7.2953,7.2855,7.2759,7.2666,7.2574,7.2485,7.2397,7.2311,7.2227,7.2145,7.2065,7.1986,7.1909,7.1833,7.1759,7.1687,7.1616,7.1548,7.1483,7.1418,7.1356,7.1294,7.1234,7.1175,7.1118,7.1061,7.1006,7.0952,7.0899,7.0847,7.0796,7.0746,7.0698,7.065,7.0603,7.0558,7.0513,7.0467,7.0407,7.0348,7.029,7.0232,7.0176,7.0121,7.0066,7.0013,6.996,6.9908,6.9858,6.9823,6.9789
xx,xx,xx,md,9.9325,9.9266,9.9208,9.9147,9.8964,9.8784,9.8606,9.8431,9.8277,9.8221,9.8167,9.8112,9.8058,9.8004,9.795,9.7897,9.7844,9.778,9.7644,9.7603,9.7496,9.7389,9.7284,9.7181,9.7079,9.6978,9.6889,9.6851,9.6813,9.678,9.6785,9.6726,9.6667,9.6632,9.6597,9.6562,9.6528,9.6494,9.6461,9.6428,9.6395,9.6294,9.6193,9.6094,9.5996,9.59,9.5805,9.5711,9.5619,9.5528,9.5485,9.548,9.5476,9.5473,9.547,9.5467,9.5464,9.5462,9.5461,9.538,9.5287,9.5195,9.5104,9.5015,9.4926,9.4839,9.48,9.4808,9.4817,9.4825,9.4815,9.4739
xx,xx,xx,hi,12.6063,12.5806,12.5552,12.5301,12.5053,12.4808,12.4566,12.4328,12.4092,12.3859,12.3629,12.3402,12.3177,12.2956,12.2737,12.2521,12.2308,12.2097,12.1889,12.1683,12.148,12.131,12.1169,12.1031,12.0894,12.0759,12.0626,12.0495,12.0366,12.0239,12.0113,11.999,11.9868,11.9748,11.9629,11.9512,11.9397,11.9283,11.9171,11.906,11.8951,11.8843,11.8737,11.8632,11.8528,11.8426,11.8326,11.8226,11.8128,11.8031,11.7936,11.7842,11.7749,11.7657,11.7566,11.7476,11.7388,11.7301,11.7214,11.7129,11.7045,11.6967,11.6891,11.6816,11.6741,11.6668,11.6596,11.6525,11.6455,11.6386,11.6318,11.6251
xx,COVID,xx,lo,7.5599,7.5442,7.5289,7.5139,7.4993,7.485,7.4711,7.4574,7.4441,7.431,7.4183,7.4058,7.3936,7.3817,7.3707,7.3682,7.3072,7.1796,7.0935,7.1888,7.3184,7.4454,7.572,7.6892,7.779,7.8372,7.9556,8.0649,8.2002,8.3231,8.4343,8.5498,8.6661,8.7831,8.9009,9.0213,9.1474,9.2801,9.4176,9.5585,9.7053,9.8468,9.9573,10.0216,10.0525,10.0581,10.0447,10.0171,9.979,9.9334,9.8825,9.828,9.7712,9.7132,9.6547,9.5978,9.5413,9.4855,9.4307,9.377,9.3246,9.2734,9.2175,9.1601,9.1049,9.0517,9.0005,8.9513,8.9039,8.8584,8.8146,8.7725
xx,xx,xx,md,9.9325,9.9266,9.9208,9.9147,9.8964,9.8784,9.8606,9.8431,9.8277,9.8221,9.8167,9.8112,9.8058,9.8004,9.7959,9.8025,9.7281,9.5669,9.4322,9.5328,9.6925,9.8121,9.8942,10.0317,10.131,10.2407,10.3152,10.4516,10.5702,10.6889,10.8648,11.0241,11.1879,11.3723,11.4969,11.6389,11.8166,11.9904,12.1647,12.3187,12.4723,12.7442,12.8759,13.033,13.106,13.1692,13.1694,13.1548,13.1345,13.1106,13.096,13.0629,12.9971,12.9414,12.8831,12.8267,12.762,12.7251,12.6997,12.6248,12.5287,12.4561,12.3967,12.3383,12.2809,12.2305,12.1882,12.1465,12.0954,12.0399,11.986,11.9337
xx,xx,xx,hi,12.6063,12.5806,12.5552,12.5301,12.5053,12.4808,12.4566,12.4328,12.4092,12.3859,12.3629,12.3402,12.3177,12.2956,12.2742,12.26,12.1431,11.9314,11.7791,11.8579,11.9839,12.1133,12.2452,12.3795,12.5175,12.6627,12.8025,12.9495,13.1037,13.266,13.4361,13.6119,13.7907,13.9711,14.1545,14.3429,14.511,14.6852,14.8866,15.1321,15.4407,15.7035,15.9412,16.1198,16.2624,16.3571,16.4127,16.4377,16.439,16.4329,16.4134,16.3825,16.3213,16.2546,16.184,16.1106,16.0355,15.9592,15.8825,15.8056,15.7284,15.6509,15.5742,15.5101,15.4522,15.3955,15.3404,15.2858,15.2318,15.1785,15.1257,15.0736
PHL,Baseline,xx,lo,25.9996,25.9128,25.8276,25.7443,25.6518,25.5486,25.4471,25.3475,25.2495,25.1532,25.0586,24.9657,24.8744,24.7847,24.6965,24.61,24.525,24.4415,24.3595,24.279,24.2,24.1224,24.0462,23.9715,23.8981,23.8262,23.7555,23.6862,23.6183,23.5516,23.4863,23.4222,23.3593,23.2977,23.2374,23.1782,23.1202,23.0635,23.0086,22.9548,22.9022,22.8508,22.8004,22.7387,22.6759,22.6142,22.5535,22.4938,22.4352,22.378,22.322,22.2669,22.2128,22.1597,22.1075,22.0562,22.0059,21.9565,21.9079,21.8603,21.8135,21.7676,21.7225,21.6783,21.6349,21.5924,21.5557,21.5202,21.4855,21.4514,21.4181,21.3855
xx,xx,xx,md,45.9491,45.8191,45.7259,45.6343,45.5295,45.4258,45.3349,45.2458,45.1584,45.0727,44.9887,44.9064,44.8258,44.7467,44.6693,44.5934,44.5191,44.4463,44.3751,44.3053,44.237,44.1701,44.1047,44.0407,43.9781,43.9168,43.8569,43.7983,43.741,43.6876,43.6458,43.5769,43.5247,43.4737,43.424,43.3633,43.2845,43.207,43.1307,43.0558,42.9821,42.9097,42.8384,42.7684,42.6996,42.632,42.5655,42.5002,42.436,42.373,42.311,42.2502,42.1905,42.1318,42.0742,42.0176,41.9621,41.9076,41.8541,41.8016,41.7501,41.6995,41.65,41.6013,41.5537,41.5337,41.5261,41.5192,41.513,41.5076,41.5028,41.4988
xx,xx,xx,hi,72.3181,72.1783,72.0402,71.9038,71.7691,71.636,71.5047,71.375,71.2466,71.1179,70.9908,70.8652,70.7413,70.6188,70.4979,70.3785,70.2606,70.1441,70.0291,69.9155,69.8034,69.6926,69.5832,69.4752,69.3685,69.2632,69.1591,69.0692,68.9886,68.9093,68.8313,68.7545,68.6789,68.6046,68.5314,68.4594,68.3885,68.3188,68.2502,68.1827,68.1164,68.0511,67.9868,67.9237,67.8615,67.8004,67.7403,67.6812,67.6231,67.5659,67.5097,67.4545,67.4002,67.3468,67.2943,67.2427,67.192,67.1422,67.0932,67.0451,66.9978,66.9514,66.9057,66.8609,66.8169,66.7736,66.7311,66.6894,66.6485,66.6083,66.5688,66.53
xx,COVID,xx,lo,25.9996,25.9128,25.8276,25.7443,25.6518,25.5486,25.4471,25.3475,25.2495,25.1532,25.0586,24.9657,24.8744,24.7847,24.6984,24.6418,24.272,23.5463,22.8718,23.1175,23.5488,23.9508,24.3798,24.9021,25.4565,26.0323,26.6144,27.2047,27.8183,28.4623,29.1277,29.8187,30.5351,31.2863,32.086,32.9426,33.739,34.4938,35.2566,36.0403,36.8799,37.8085,38.4539,38.8619,39.0924,39.1939,39.2006,39.1355,39.0686,38.9981,38.8946,38.7653,38.6162,38.4519,38.2763,38.0923,37.9038,37.7113,37.5162,37.3196,37.1225,36.9256,36.7294,36.5345,36.3412,36.1497,35.9603,35.7731,35.5881,35.4055,35.2253,35.0476
xx,xx,xx,md,45.9491,45.8191,45.7259,45.6343,45.5295,45.4258,45.3349,45.2458,45.1584,45.0727,44.9887,44.9064,44.8258,44.7467,44.6713,44.6275,44.2462,43.534,43.0396,43.4063,43.9753,44.6164,45.54,46.6111,47.7583,48.7459,49.7276,50.8244,52.0166,53.277,54.5667,55.997,57.5055,58.9186,60.4285,61.8886,63.5326,65.1094,66.7268,68.4866,70.2853,71.8418,72.9609,73.7208,74.2032,74.4714,74.5744,74.5502,74.4283,74.2317,73.9784,73.6822,73.354,73.0647,72.8256,72.4767,72.1109,71.7413,71.3697,70.9978,70.6266,70.2571,69.8899,69.5255,69.1643,68.8066,68.4617,68.1445,67.8305,67.5196,67.2122,66.9081
xx,xx,xx,hi,72.3181,72.1783,72.0402,71.9038,71.7691,71.636,71.5047,71.375,71.2466,71.1179,70.9908,70.8652,70.7413,70.6188,70.5016,70.4407,70.1692,69.6853,69.4515,70.0897,71.1079,72.2785,73.5933,75.0516,76.6089,78.2401,79.8996,81.5878,83.343,85.1806,87.0732,89.0168,91.017,93.0974,95.3951,97.8613,100.4549,102.9308,105.3782,107.8497,110.3597,112.5057,114.0239,115.0421,115.6838,116.0411,116.1827,116.1603,116.0133,115.7714,115.4574,115.0888,114.6791,114.2385,113.7751,113.2951,112.8034,112.3037,111.7989,111.2914,110.7828,110.2746,109.7679,109.2636,108.7379,108.2092,107.6855,107.1671,106.6541,106.1466,105.6446,105.1483
PNG,Baseline,All,lo,29.2594,29.2465,29.2335,29.213,29.1787,29.1491,29.1209,29.0926,29.0642,29.0358,29.0073,28.9788,28.9502,28.9216,28.8929,28.8642,28.8355,28.8068,28.778,28.7492,28.7206,28.6926,28.6646,28.6366,28.6086,28.5806,28.5526,28.5246,28.4967,28.4687,28.4408,28.4129,28.3851,28.3573,28.3295,28.3017,28.2741,28.2464,28.2188,28.1913,28.1638,28.1363,28.1089,28.0816,28.0544,28.0272,28.0001,27.9731,27.9461,27.9193,27.8925,27.8658,27.8392,27.8126,27.7862,27.7599,27.7336,27.7075,27.6815,27.6556,27.6297,27.604,27.5784,27.553,27.5276,27.5023,27.4772,27.4522,27.4273,27.4026,27.378,27.3535
xx,xx,xx,md,35.9954,35.9994,36.0032,36.0068,36.0103,36.0133,35.9966,35.9796,35.9623,35.9446,35.9266,35.9125,35.9098,35.8911,35.8721,35.8529,35.8495,35.8503,35.851,35.8356,35.8192,35.8027,35.7859,35.7689,35.7559,35.7498,35.7199,35.6991,35.691,35.6832,35.6753,35.6674,35.6593,35.6512,35.643,35.6348,35.6265,35.6181,35.6135,35.6125,35.6116,35.6039,35.5918,35.5794,35.5824,35.5966,35.6068,35.6062,35.6056,35.6051,35.5822,35.5546,35.5269,35.4991,35.4712,35.4572,35.4623,35.4721,35.4818,35.4914,35.4631,35.4317,35.4383,35.4448,35.4513,35.4577,35.4406,35.4174,35.3939,35.3717,35.373,35.3626
xx,xx,xx,hi,43.5599,43.5552,43.5501,43.5447,43.5389,43.5328,43.5264,43.5197,43.5126,43.5053,43.4977,43.4897,43.4815,43.473,43.4642,43.4551,43.4457,43.436,43.4261,43.4159,43.4053,43.3946,43.3835,43.3722,43.3606,43.3487,43.3366,43.3239,43.3038,43.2833,43.2627,43.2417,43.2205,43.1991,43.1774,43.1555,43.1334,43.111,43.0884,43.0656,43.0426,43.0194,42.996,42.9723,42.9485,42.9245,42.9003,42.8759,42.8514,42.8266,42.8017,42.7767,42.7542,42.748,42.7417,42.7353,42.7286,42.7219,42.715,42.7079,42.7007,42.6934,42.6859,42.6783,42.6705,42.6626,42.6546,42.6464,42.6381,42.6297,42.6212,42.6125
xx,xx,HIV +ve,lo,1.4108,1.4097,1.4085,1.4073,1.406,1.4046,1.4032,1.4018,1.4003,1.3989,1.3973,1.3958,1.3942,1.3926,1.391,1.3893,1.3877,1.386,1.3845,1.383,1.3815,1.38,1.3784,1.3768,1.3752,1.3735,1.3719,1.3702,1.3685,1.3668,1.365,1.3633,1.3615,1.3598,1.358,1.3561,1.3543,1.3525,1.3506,1.3488,1.3469,1.345,1.3431,1.3412,1.3393,1.3374,1.3355,1.3336,1.3316,1.3297,1.3277,1.3258,1.3238,1.3219,1.3199,1.3179,1.316,1.314,1.312,1.3093,1.304,1.2986,1.2933,1.2881,1.2828,1.2776,1.2724,1.2672,1.2621,1.257,1.2519,1.2468
xx,xx,xx,md,3.8138,3.8125,3.8111,3.8095,3.8077,3.8058,3.8037,3.8015,3.7991,3.7965,3.7938,3.791,3.788,3.7831,3.7754,3.7677,3.7598,3.7518,3.7438,3.7357,3.7274,3.7227,3.7201,3.7173,3.7145,3.7115,3.7085,3.7053,3.7021,3.6988,3.6953,3.6927,3.6931,3.6934,3.6929,3.6875,3.682,3.6777,3.6767,3.6757,3.6746,3.6734,3.6722,3.6709,3.6695,3.6681,3.6612,3.6585,3.6564,3.6542,3.6519,3.6496,3.6473,3.6449,3.6425,3.6401,3.6376,3.6351,3.6325,3.6299,3.6273,3.6247,3.622,3.6193,3.6166,3.613,3.6111,3.6083,3.6054,3.6026,3.5997,3.5969
xx,xx,xx,hi,7.4031,7.4033,7.4033,7.403,7.4037,7.4075,7.4119,7.4159,7.4195,7.4228,7.4258,7.4284,7.4306,7.4326,7.4342,7.4355,7.4366,7.4373,7.4378,7.4381,7.438,7.4378,7.4373,7.4366,7.4356,7.4345,7.4331,7.4315,7.4298,7.4279,7.4258,7.4235,7.421,7.4184,7.4157,7.4127,7.4097,7.4065,7.4032,7.3997,7.3961,7.3924,7.3886,7.3846,7.3806,7.3764,7.3722,7.3678,7.3634,7.3588,7.3542,7.3495,7.3447,7.3398,7.3349,7.3299,7.3248,7.3197,7.3144,7.3092,7.3038,7.2985,7.293,7.2875,7.282,7.2764,7.2707,7.2651,7.2593,7.2536,7.2478,7.2419
xx,COVID,All,lo,29.2594,29.2465,29.2335,29.213,29.1787,29.1491,29.1209,29.0926,29.0642,29.0358,29.0073,28.9788,28.9502,28.9216,28.8929,28.8642,28.4892,27.5772,26.8253,26.9465,27.1531,27.3248,27.454,27.5231,27.5921,27.662,27.7336,27.8072,27.8881,27.9807,28.0828,28.1859,28.2834,28.3802,28.5097,28.7159,29.0809,29.4841,29.8885,30.2876,30.6331,30.8904,31.0758,31.205,31.2899,31.3397,31.3614,31.3606,31.3419,31.3088,31.2642,31.2103,31.1491,31.0821,31.0104,30.9351,30.857,30.7766,30.6946,30.6114,30.5273,30.4425,30.3574,30.2721,30.1868,30.1015,30.0164,29.9316,29.8471,29.763,29.6793,29.5961
xx,xx,xx,md,35.9954,35.9994,36.0032,36.0068,36.0103,36.0133,35.9966,35.9796,35.9623,35.9446,35.9266,35.9125,35.9098,35.8911,35.8721,35.8529,35.3667,34.4229,33.7087,33.7567,33.97,34.165,34.337,34.4275,34.5192,34.6301,34.7645,34.8992,35.0414,35.2025,35.3914,35.5805,35.754,35.904,36.1535,36.4943,36.929,37.4223,37.9464,38.3837,38.7771,39.0653,39.3192,39.5119,39.6531,39.7505,39.8171,39.8581,39.8779,39.8802,39.8877,39.8899,39.8835,39.8555,39.7996,39.7405,39.679,39.6512,39.6248,39.5508,39.5032,39.4681,39.4385,39.4079,39.3691,39.273,39.1766,39.0814,39.0184,38.9559,38.8848,38.7992
xx,xx,xx,hi,43.5599,43.5552,43.5501,43.5447,43.5389,43.5328,43.5264,43.5197,43.5126,43.5053,43.4977,43.4897,43.4815,43.473,43.4642,43.4551,42.8558,41.7797,40.9786,41.1026,41.312,41.4826,41.634,41.7768,41.9154,42.054,42.1954,42.3405,42.5004,42.6832,42.8833,43.0829,43.2689,43.4501,43.6964,44.0615,44.5268,45.0348,45.5198,46.0067,46.4815,46.836,47.1108,47.3361,47.5034,47.6257,47.7128,47.772,47.8091,47.8285,47.8338,47.8276,47.8123,47.7894,47.7605,47.7267,47.6889,47.6477,47.6039,47.5579,47.5101,47.4607,47.4102,47.3586,47.3062,47.253,47.1967,47.1403,47.0833,47.0259,46.9683,46.9105
xx,xx,HIV +ve,lo,1.4108,1.4097,1.4085,1.4073,1.406,1.4046,1.4032,1.4018,1.4003,1.3989,1.3973,1.3958,1.3942,1.3926,1.391,1.3893,1.3581,1.3013,1.2616,1.2696,1.2838,1.2956,1.3062,1.3151,1.3225,1.329,1.3348,1.3403,1.346,1.3524,1.3592,1.3655,1.3706,1.3752,1.3831,1.397,1.4154,1.435,1.4534,1.4704,1.4831,1.4899,1.4925,1.4922,1.4849,1.4781,1.4719,1.4663,1.4611,1.4563,1.4517,1.4473,1.443,1.4388,1.4346,1.4305,1.4264,1.4223,1.4182,1.414,1.4099,1.4058,1.4017,1.3953,1.3881,1.381,1.3739,1.3669,1.3599,1.353,1.3462,1.3394
xx,xx,xx,md,3.8138,3.8125,3.8111,3.8095,3.8077,3.8058,3.8037,3.8015,3.7991,3.7965,3.7938,3.791,3.788,3.7831,3.7754,3.7677,3.5583,3.1668,2.9224,3.1392,3.3009,3.4211,3.5104,3.5589,3.613,3.6633,3.7049,3.7379,3.7741,3.8161,3.8595,3.8949,3.9185,3.9387,3.9914,4.0965,4.2276,4.3516,4.4519,4.533,4.5716,4.5659,4.5345,4.4918,4.4518,4.3988,4.3432,4.2988,4.2631,4.2316,4.2039,4.1796,4.1584,4.1397,4.1231,4.1085,4.0924,4.0765,4.0619,4.0483,4.0356,4.0236,4.0123,4.0014,3.9911,3.9819,3.9714,3.962,3.9529,3.9439,3.9351,3.9264
xx,xx,xx,hi,7.4031,7.4033,7.4033,7.403,7.4037,7.4075,7.4119,7.4159,7.4195,7.4228,7.4258,7.4284,7.4306,7.4326,7.4342,7.4355,6.8658,6.0474,5.5773,5.9516,6.3159,6.6246,6.8518,7.0268,7.1659,7.2819,7.3825,7.4724,7.5663,7.6715,7.7797,7.8705,7.9345,7.9884,8.1117,8.3455,8.6459,8.9395,9.1854,9.3894,9.5002,9.4999,9.4353,9.3388,9.2294,9.118,9.0108,8.9108,8.8193,8.7367,8.6627,8.5966,8.5376,8.485,8.438,8.3957,8.3574,8.3226,8.2908,8.2614,8.2341,8.2085,8.1843,8.1614,8.1394,8.1182,8.0978,8.0779,8.0586,8.0396,8.021,8.0027
PRK,Baseline,xx,lo,36.9777,36.952,36.9267,36.913,36.9065,36.9003,36.8817,36.8509,36.8194,36.7728,36.7414,36.7202,36.6995,36.6792,36.6592,36.6397,36.6206,36.6019,36.5836,36.5656,36.5481,36.5309,36.5196,36.5087,36.4981,36.4878,36.4779,36.4682,36.4588,36.4497,36.4409,36.4323,36.4241,36.4161,36.4084,36.401,36.3938,36.3868,36.3802,36.3738,36.3676,36.3617,36.356,36.3506,36.3454,36.3404,36.336,36.3317,36.3277,36.3239,36.3203,36.3169,36.3137,36.3108,36.308,36.3054,36.303,36.2898,36.2763,36.2631,36.2512,36.2397,36.2285,36.2176,36.207,36.1968,36.1842,36.1691,36.1544,36.1401,36.126,36.1124
xx,xx,xx,md,42.5239,42.4933,42.4552,42.4092,42.4038,42.3748,42.3462,42.3181,42.2903,42.2578,42.236,42.2094,42.1833,42.1682,42.1542,42.1277,42.1247,42.1136,42.1005,42.0877,42.0751,42.0627,42.0505,42.0386,42.0268,42.0153,42.004,41.9929,41.9735,41.9474,41.916,41.8851,41.8548,41.8251,41.799,41.7961,41.7932,41.7735,41.754,41.735,41.7166,41.6986,41.6916,41.6878,41.6878,41.6879,41.6881,41.6864,41.6695,41.653,41.6367,41.6293,41.6275,41.6157,41.6089,41.6021,41.5998,41.6053,41.6109,41.6127,41.5913,41.5703,41.5552,41.5445,41.5406,41.5354,41.5288,41.5223,41.5158,41.5092,41.5028,41.4963
xx,xx,xx,hi,48.5026,48.4846,48.467,48.4496,48.4325,48.4157,48.3992,48.3829,48.3669,48.3512,48.3358,48.3206,48.3057,48.2791,48.2343,48.1907,48.157,48.1238,48.0912,48.0591,48.0275,47.9964,47.9629,47.9299,47.9073,47.8971,47.8871,47.8772,47.8676,47.8581,47.8521,47.8468,47.8423,47.8381,47.834,47.83,47.8261,47.8224,47.8189,47.8155,47.8122,47.809,47.806,47.8031,47.8003,47.7976,47.7951,47.7927,47.7904,47.7882,47.7862,47.7842,47.7824,47.7807,47.7791,47.7776,47.7762,47.7749,47.7737,47.7727,47.7717,47.7708,47.77,47.7694,47.7688,47.7683,47.7679,47.7676,47.7674,47.7673,47.7672,47.7673
xx,COVID,xx,lo,36.9777,36.952,36.9267,36.913,36.9065,36.9003,36.8817,36.8509,36.8194,36.7728,36.7414,36.7202,36.6995,36.6792,36.6592,36.6365,35.9865,34.9345,34.2763,34.2038,34.2125,34.1971,34.171,34.1504,34.1365,34.1404,34.1717,34.2268,34.2924,34.3571,34.4193,34.4717,34.5082,34.5317,34.554,34.5851,34.6242,34.665,34.7022,34.736,34.7668,34.7951,34.8133,34.8281,34.8414,34.8533,34.8642,34.8742,34.8834,34.8919,34.9,34.9076,34.9116,34.9133,34.915,34.9165,34.9181,34.9196,34.9211,34.9227,34.9244,34.9266,34.9295,34.9326,34.9359,34.9393,34.943,34.9468,34.9509,34.9551,34.9595,34.9653
xx,xx,xx,md,42.5239,42.4933,42.4552,42.4092,42.4038,42.3748,42.3462,42.3181,42.2903,42.2578,42.236,42.2094,42.1833,42.1682,42.1542,42.1266,41.5676,40.4229,39.6134,39.5053,39.4441,39.3995,39.3688,39.3529,39.3818,39.4262,39.4894,39.5508,39.634,39.7059,39.7741,39.8214,39.8424,39.855,39.8656,39.8874,39.9157,39.9653,40.0013,40.0328,40.0607,40.0854,40.1028,40.1097,40.1242,40.1408,40.1246,40.1279,40.1305,40.138,40.1494,40.1674,40.1811,40.1943,40.2071,40.1994,40.1828,40.1665,40.1503,40.1348,40.1344,40.134,40.1337,40.1334,40.1333,40.1332,40.1332,40.1333,40.1389,40.1597,40.1804,40.2011
xx,xx,xx,hi,48.5026,48.4846,48.467,48.4496,48.4325,48.4157,48.3992,48.3829,48.3669,48.3512,48.3358,48.3206,48.3057,48.2791,48.2343,48.1887,47.5019,46.3096,45.4156,45.3187,45.33,45.2724,45.1848,45.1371,45.1227,45.1246,45.1786,45.2561,45.3389,45.3973,45.4636,45.5213,45.5639,45.5928,45.6198,45.6548,45.6974,45.7423,45.7842,45.823,45.859,45.8925,45.9238,45.9531,45.9805,46.0064,46.031,46.0543,46.0765,46.0978,46.1183,46.1382,46.1574,46.1761,46.1943,46.2122,46.2298,46.247,46.2641,46.2809,46.2976,46.3141,46.3305,46.3468,46.3631,46.3792,46.3953,46.4114,46.4274,46.4434,46.4594,46.4753
