iso3,year,hiv,tb,ill_def,tb_seq,total,tb.imp,garbage,garbage.imp,totaltb,seq.prop,tb.prop,codqual,min.coverage,max.coverage,min.usability,max.usability,use.ghe,keep.vr,ghe.env,env,env.nm,vr.coverage,tb.adj,tb.adj.sd,pop,ihme.env,env.ratio
UKR,2000,,10891,26664,,755518,10891,0.035292342472317,0.035292342472317,10891,,0.0149426359737341,medium,100,100,,,no,TRUE,749073.4,749073.4,18,1,11193.1311338073,102.370861843332,48838058,744225.4,1.00651415552331
UKR,2001,729,10947,26136,,742384,10947,0.035205500118537,0.035205500118537,10947,,0.0152838123108197,medium,100,100,,,no,TRUE,743740.2,743740.2,18,0.998176513788014,11367.1856248115,109.078468852424,48401648,732520.23,1.01531694216827
UKR,2002,1123,9883,28511,,754637,9883,0.0377810788498311,0.0377810788498311,9883,,0.0136105854906724,medium,100,100,,,no,TRUE,763166.4,763166.4,18,0.988823669385864,10387.1415308087,132.464571285757,47980033,741222.43,1.02960510787565
UKR,2003,1831,10410,29962,,765227,10410,0.039154394709021,0.039154394709021,10410,,0.0141581606631623,medium,100,100,,,no,TRUE,774255.5,774255.5,18,0.988339120613286,10962.033763337,145.326915278638,47582463,738594.94,1.04828161969266
UKR,2004,2604,10784,30198,,761091,10784,0.0396772527858035,0.0396772527858035,10784,,0.0147545536761195,medium,100,100,,,no,TRUE,766885,766885,18,0.992444760296524,11315.0458959109,139.299162765831,47217489,748816.84,1.02412894453602
UKR,2005,3621,11891,31618,,781776,11891,0.0404438099916089,0.0404438099916089,11891,,0.0158513273203778,medium,100,100,,,no,TRUE,781115.1,781115.1,13,1,12381.7111249897,130.467495630895,46912610,760808.47,1.02669085689858
UKR,2006,4125,10417,29338,,758092,10417,0.0386997884161817,0.0386997884161817,10417,,0.0142942611635751,medium,100,100,,,no,TRUE,765159,765159,13,0.990764011140168,10937.38257766,136.594589099926,46592556,732837.1,1.04410516334394
UKR,2007,4541,10500,27798,,762732,10500,0.0364453045106276,0.0364453045106276,10500,,0.0142869971997485,medium,100,100,,,no,TRUE,772530.7,772530.7,13,0.987316102777534,11037.1439476198,141.155596916007,46313068,747780.43,1.03309831202724
UKR,2008,5171,10350,25568,,754320,10350,0.0338954289956517,0.0338954289956517,10350,,0.0142023623948888,medium,100,100,,,no,TRUE,766476.6,766476.6,13,0.984139633225593,10885.7784404022,140.878391192339,46062937,745427.04,1.02823825655694
UKR,2009,5365,8379,22171,,706693,8379,0.0313728875197575,0.0313728875197575,8379,,0.012240658444871,medium,100,100,,,no,TRUE,718553.4,718553.4,13,0.983494059035835,8795.56674380078,109.319149013831,45863884,682456.86,1.05289204653903
UKR,2010,5645,7619,19936,,698207,7619,0.0285531368204558,0.0285531368204558,7619,,0.0112329732511046,medium,100,100,,,no,TRUE,706611.6,706611.6,13,0.988105771261043,7937.34920172026,82.9127438687024,45683020,664459.74,1.06343779383834
UKR,2011,5747,6951,16996,,664513,6951,0.0255766252879929,0.0255766252879929,6951,,0.010734853293427,medium,100,100,,,no,TRUE,675330.7,675330.7,13,0.98398162559469,7249.57598904739,77.850284890809,45516134,642839.72,1.0505428942692
UKR,2012,5685,6861,14462,,663062,6861,0.0218109317077438,0.0218109317077438,6861,,0.0105781683626272,medium,100,100,,,no,TRUE,673545.4,673545.4,13,0.984435496107612,7124.87664107308,68.5063589894484,45406226,644223.91,1.04551443922657
UKR,2014,4399,5238,14356,,632161,5238,0.0227094047244294,0.0227094047244294,5238,,0.00847840337970719,medium,100,100,,,no,TRUE,678693.8,678693.8,13,0.931437711674985,5754.23980770632,141.779670285717,45148075,615404.43,1.10284191486889
UKR,2015,4031,4597,14093,,594715,4597,0.023697064980705,0.023697064980705,4597,,0.00791737137070246,medium,100,100,,,no,TRUE,627005.8,627005.8,13,0.948499997926654,4964.23777018439,99.1437681851011,44982564,714984.59,0.876950089231993
UKR,2017,3774,3734,22377,,574036,3734,0.0389818757011755,0.0389818757011755,3734,,0.00676867412658907,medium,100,100,,,no,TRUE,597988,597988,13,0.959945684528786,4047.58590361075,84.9803081833082,44657257,690449.08,0.866085591713729
UKR,2018,3949,3695,25076,,587615,3695,0.0426741999438408,0.0426741999438408,3695,,0.00656843347750112,medium,100,100,,,no,TRUE,606851.6,606851.6,13,0.9683009816568,3986.06436531512,78.4980578210857,44446954,702355.84,0.864023000079276
UKR,2019,3426,3418,24656,,581086,3418,0.0424308966314797,0.0424308966314797,3418,,0.00614273134086947,medium,100,100,,,no,TRUE,594325.5,594325.5,13,0.977723486540625,3650.78187552792,62.1588540176071,44211094,698662.83,0.85066139843163
URY,2000,133,64,2231,8,30336,64,0.0735429852320675,0.0735429852320675,72,0.111111111111111,0.00256182173990393,medium,100,100,76,80,yes,TRUE,30445.36,30445.36,17,0.996407991234132,77.9955851272016,1.62371239644456,3319734,31121.013,0.978289492054773
URY,2001,149,65,2281,2,31103,65,0.0733369771404688,0.0733369771404688,67,0.0298507462686567,0.00232461314273819,medium,100,100,76,80,yes,TRUE,31164.37,31164.37,17,0.998030763978223,72.4451040871557,1.47190721029622,3325471,31015.181,1.00481019278914
URY,2002,141,46,2430,8,31032,46,0.0783062645011601,0.0783062645011601,54,0.148148148148148,0.00188797986154814,medium,100,100,76,80,yes,TRUE,31102.37,31102.37,17,0.99773747145314,58.7206482064191,1.28333112331204,3326046,31462.516,0.988553172289209
URY,2003,160,61,2660,8,32577,61,0.0816526997574976,0.0816526997574976,69,0.115942028985507,0.00230638098739847,medium,100,100,76,80,yes,TRUE,32567.37,32567.37,17,1,75.1127629775713,1.66961885817712,3323661,32057.6,1.01590168945897
URY,2004,145,64,2566,16,32087,64,0.0799700813413532,0.0799700813413532,80,0.2,0.00270993530029471,medium,100,100,76,80,yes,TRUE,32172.37,32172.37,17,0.997346480846764,87.1850411571424,1.95758784062881,3321486,32084.166,1.0027491442352
URY,2005,174,51,2411,6,31709,51,0.0760351950550317,0.0760351950550317,57,0.105263157894737,0.00194552529182879,medium,100,100,76,80,yes,TRUE,31795.36,31795.36,14,0.997283880415256,61.8586770428016,1.31820760546463,3317665,31696.717,1.00311208886397
URY,2006,130,28,2368,11,30505,28,0.0776266185871169,0.0776266185871169,39,0.282051282051282,0.00138607527454953,medium,100,100,76,80,yes,TRUE,30556.37,30556.37,14,0.998318844810427,42.3534289369869,0.910443680627627,3322282,31229.183,0.978455632348755
URY,2007,167,59,2730,14,33353,59,0.0818517074925794,0.0818517074925794,73,0.191780821917808,0.00238382914802599,medium,100,100,76,80,yes,TRUE,33745.36,33745.36,14,0.988372920010336,80.4431727786304,2.05052203374167,3328651,32248.944,1.04640201552026
URY,2008,173,38,2511,6,30839,38,0.0814228736340348,0.0814228736340348,44,0.136363636363636,0.00155323354984468,medium,100,100,76,80,yes,TRUE,31048.37,31048.37,14,0.993256650832233,48.225369951991,1.15778425635677,3336126,31285.48,0.992421084797165
URY,2009,175,52,2599,7,30771,52,0.0844626433980046,0.0844626433980046,59,0.11864406779661,0.00209427800653131,medium,100,100,76,80,yes,TRUE,30960.37,30960.37,14,0.993883471030869,64.8396219650717,1.6044020365855,3344156,30982.374,0.999289789736577
URY,2010,183,41,2753,2,32476,41,0.0847702919078704,0.0847702919078704,43,0.0465116279069768,0.00144669111462504,medium,100,100,76,80,yes,TRUE,32560.36,32560.36,14,0.997409119555189,47.1047835009925,1.12415661705057,3352651,31476.393,1.03443745920951
URY,2012,186,33,3299,8,33234,33,0.099265812120118,0.099265812120118,41,0.195121951219512,0.00136963420744947,medium,100,100,76,80,yes,TRUE,33328.35,33328.35,14,0.997169076776978,45.6476482378487,1.2936232432596,3371133,32792.668,1.01633541985666
URY,2013,171,54,2925,5,32496,54,0.0900110782865584,0.0900110782865584,59,0.0847457627118644,0.00199519799803862,medium,100,100,76,80,yes,TRUE,32683.36,32683.36,14,0.994267419261667,65.2097744411755,1.71583894338826,3381180,32565.481,1.00361975307535
URY,2014,175,58,2807,9,31919,58,0.0879413515461011,0.0879413515461011,67,0.134328358208955,0.00230145644407804,medium,100,100,76,80,yes,TRUE,32109.35,32109.35,14,0.994071820201904,73.8982704726573,1.90212782530588,3391662,32375.555,0.991777592693006
URY,2015,170,73,2700,9,32742,73,0.0824628916987356,0.0824628916987356,82,0.109756097560976,0.00272951201651022,medium,100,100,76,80,yes,TRUE,32955.37,32955.37,14,0.993525486134733,89.9520784235404,2.18081092068429,3402818,32800.869,1.00471027154799
URY,2016,171,58,2811,3,33990,58,0.0827007943512798,0.0827007943512798,61,0.0491803278688525,0.00195644504313801,medium,100,100,76,80,yes,TRUE,34271.48,34271.48,14,0.991786756801866,67.0502671670034,1.66259028680052,3413766,32969.627,1.03948643398362
URY,2017,157,55,2689,6,33145,55,0.0811283753205612,0.0811283753205612,61,0.0983606557377049,0.00200288941423693,medium,100,100,76,80,yes,TRUE,33168.35,33168.35,14,0.999296015629357,66.4325371027056,1.47908697802177,3422200,33305.786,0.995873509785957
URY,2018,179,55,3074,7,34079,55,0.0902021772939347,0.0902021772939347,62,0.112903225806452,0.00199967747137558,medium,100,100,76,80,yes,TRUE,34128.36,34128.36,14,0.998553695518917,68.2457126269956,1.71872221408364,3427042,33533.462,1.01774042894825
URY,2019,154,69,3887,5,34771,69,0.11178855943171,0.11178855943171,74,0.0675675675675676,0.00239606268618055,medium,100,100,76,80,yes,TRUE,34806.36,34806.36,14,0.998984093711609,83.3982204377671,2.64795560740416,3428409,33847.279,1.02833554212733
USA,2000,14480,775,31770,125,2403636,775,0.0132174755245803,0.0132174755245803,900,0.138888888888889,0.000379448080119197,high,100,100,87,89,yes,TRUE,2403867,2403867,18,0.999903904833337,912.142718011894,3.07663661428374,281710914,2388366.6,1.0064899584511
USA,2001,14176,764,32222,111,2416607,764,0.0133335705805702,0.0133335705805702,875,0.126857142857143,0.000366970937998687,high,100,100,87,89,yes,TRUE,2421187,2421187,18,0.99810836585526,888.505264460228,3.42842816309711,284607992,2411986,1.00381469875862
USA,2002,14098,785,29876,108,2443646,785,0.0122259934540437,0.0122259934540437,893,0.120940649496081,0.000369960683909403,high,100,100,87,89,yes,TRUE,2444019,2444019,18,0.999847382528532,904.190940727576,2.83279597538998,287279312,2430399.6,1.00560376984921
USA,2003,13663,711,31350,80,2448575,711,0.0128033652226295,0.0128033652226295,791,0.101137800252845,0.000327234742318154,high,100,100,87,89,yes,TRUE,2449343,2449343,18,0.999686446528722,801.510125453775,2.66244373292975,289815567,2435410.2,1.00572092537019
USA,2004,13063,657,30019,82,2397895,657,0.0125188967823862,0.0125188967823862,739,0.110960757780785,0.000312094045465219,high,100,100,87,89,yes,TRUE,2399062,2399062,18,0.999513559882988,748.732964901878,2.46528811511137,292354663,2410223,0.995369308151154
USA,2005,12549,648,31932,71,2448425,648,0.0130418534363928,0.0130418534363928,719,0.0987482614742698,0.000297538623120365,high,100,100,87,89,yes,TRUE,2452429,2452429,15,0.998367332958467,729.692347960453,2.71283883465696,296842670,2442105.6,1.00422725372728
USA,2006,12118,653,31702,42,2426703,653,0.0130638153906762,0.0130638153906762,695,0.060431654676259,0.000290187770276505,high,100,100,87,89,yes,TRUE,2427761,2427761,15,0.999564207514661,704.506551354258,2.40914665822325,299753098,2440941.8,0.99460011705318
USA,2007,11300,555,33477,66,2424395,555,0.0138083934342382,0.0138083934342382,621,0.106280193236715,0.00025973287247827,high,100,100,87,89,yes,TRUE,2425523,2425523,15,0.999534945659142,629.988056052111,2.2795362157635,302743399,2440901.1,0.993699826674665
USA,2008,10296,585,38497,57,2472524,585,0.0155699196448649,0.0155699196448649,642,0.088785046728972,0.000263760426650978,high,100,100,87,89,yes,TRUE,2473067,2473067,15,0.999780434577793,652.297207056454,2.61559166799339,305694910,2462112.5,1.00444922805111
USA,2009,9418,531,39757,45,2438352,531,0.0163048649251626,0.0163048649251626,576,0.078125,0.000240140582299221,high,100,100,87,89,yes,TRUE,2439040,2439040,15,0.9997179218053,585.712485851092,2.46906433664786,308512035,2464934.1,0.989495013274391
USA,2010,8377,569,38365,39,2469858,569,0.0155332816704442,0.0155332816704442,608,0.0641447368421053,0.000250052128465926,high,100,100,87,89,yes,TRUE,2470480,2470480,15,0.999748227065186,617.748782332501,2.47627401937794,311182845,2474653.9,0.998313339897753
USA,2011,7690,539,40174,33,2516034,539,0.0159671928121798,0.0159671928121798,572,0.0576923076923077,0.000231030833730502,high,100,100,87,89,yes,TRUE,2516684,2516684,15,0.999741723633162,581.431602756214,2.39677967967897,313876608,2519634.2,0.998829115750215
USA,2012,7224,510,42058,26,2543850,510,0.0165332075397527,0.0165332075397527,536,0.0485074626865672,0.000214246428160295,high,100,100,87,89,yes,TRUE,2544219,2544219,15,0.999854965315486,545.089833207557,2.31099611333566,316651321,2551922.9,0.996981139202912
USA,2013,6954,555,37725,34,2596861,555,0.0145271541295433,0.0145271541295433,589,0.0577249575551783,0.000230155802583372,high,100,100,87,89,yes,TRUE,2597817,2597817,15,0.999631998712765,597.902656599727,2.25930476730565,319375166,2595158.9,1.00102425327405
USA,2014,6719,493,32210,22,2626255,493,0.0122646125376249,0.0122646125376249,515,0.0427184466019417,0.000198531636883709,high,100,100,87,89,yes,TRUE,2627298,2627298,15,0.999603014199379,521.601772521294,1.67160012082004,322033964,2640960.7,0.994826617450233
USA,2015,6472,470,32057,36,2713147,470,0.0118154305682663,0.0118154305682663,506,0.0711462450592885,0.000188729210880649,high,100,100,87,89,yes,TRUE,2713462,2713462,15,0.99988391213881,512.109542014628,1.54582745209016,324607776,2705487.4,1.00294756501176
USA,2016,6165,528,33378,26,2744741,528,0.0121607102455204,0.0121607102455204,554,0.0469314079422383,0.000204325278466956,high,100,100,87,89,yes,TRUE,2745072,2745072,15,0.999879420284787,560.887600811843,1.74330771421665,327210198,2765250.1,0.992702974678493
USA,2017,5699,515,32753,19,2814075,515,0.0116389932748772,0.0116389932748772,534,0.0355805243445693,0.000191995029701703,high,100,100,87,89,yes,TRUE,2814208,2814208,15,0.999952739811698,540.31394854677,1.59715096920718,329791231,2789709.9,1.00878159410052
USA,2018,5425,542,32514,22,2839061,542,0.0114523780926158,0.0114523780926158,564,0.0390070921985816,0.000200958686955893,high,100,100,87,89,yes,TRUE,2888969,2888969,15,0.982724632905372,580.563416896279,4.2624618389987,332140037,2870515.1,1.00642877649381
USA,2019,5042,526,47671,25,2854691,526,0.0166991804016617,0.0166991804016617,551,0.0453720508166969,0.000196293578243119,high,100,100,87,89,yes,TRUE,2949214,2949214,15,0.967949765598563,578.911769064702,7.33142087430677,334319671,2946455.8,1.00093610771287
USA,2020,5115,600,50100,24,3383613,600,0.0148066578536021,0.0148066578536021,624,0.0384615384615385,0.000187189910463826,high,100,100,87,89,yes,TRUE,,2949214,15,1,552.063104598662,2.07426531262913,335942003,,
UZB,2000,,3352,2166,,135598,3352,0.0159736869275358,0.0159736869275358,3352,,0.0251214101564842,medium,66,69,62,64,no,TRUE,183386.48,183386.48,17,0.739411105987748,4606.92698123389,431.187124800476,24769955,183679.1,0.99840689550417
UZB,2001,,3450,2249,,132542,3450,0.0169682063044167,0.0169682063044167,3450,,0.0264787824365085,medium,66,69,62,64,no,TRUE,180635.26,180635.26,17,0.733754860485157,4783.00174990214,462.010848000332,25108554,186321.46,0.969481776280628
UZB,2002,,3493,2606,,137007,3493,0.0190209259380908,0.0190209259380908,3493,,0.0259893899598961,medium,66,69,62,64,no,TRUE,186308.47,186308.47,17,0.735377194606343,4842.04347966161,467.515544265353,25431116,190633.36,0.977313047412058
UZB,2003,,3303,4261,,135906,3303,0.0313525524995217,0.0313525524995217,3303,,0.025090204717232,medium,66,69,62,64,no,TRUE,185210.93,185210.93,17,0.73379038699282,4646.98014956892,472.71034487295,25749109,194484.5,0.952317176947263
UZB,2004,17,2853,3844,1,131274,2853,0.0292822645763822,0.0292822645763822,2854,0.000350385423966363,0.0223966099034764,medium,66,69,62,64,no,TRUE,178682.88,178682.88,17,0.73467586821972,4001.89075978969,402.394308413658,26077614,197783.7,0.903425712027836
UZB,2005,46,2784,3863,,140579,2784,0.0274792109774575,0.0274792109774575,2784,,0.0203633810234354,medium,66,69,62,64,no,TRUE,189715.39,189715.39,12,0.74099945186313,3863.24677257965,374.407023256587,26573423,204494.87,0.927726891144017
UZB,2009,157,2343,1725,,133597,2343,0.012911966586076,0.012911966586076,2343,,0.0177672288279544,medium,66,69,62,64,no,TRUE,166463.71,166463.71,12,0.802559308572421,2957.59882712024,193.953987434944,28167842,192600.11,0.864297066081634
UZB,2010,235,2168,1642,,138408,2168,0.0118634760996474,0.0118634760996474,2168,,0.0158518930143457,medium,66,69,62,64,no,TRUE,171093.21,171093.21,12,0.808962553218798,2712.15126040098,170.182256312879,28614227,191928.07,0.891444435407494
UZB,2011,249,2040,1553,,143253,2040,0.0108409597006694,0.0108409597006694,2040,,0.0143966125617502,medium,66,69,62,64,no,TRUE,175160.05,175160.05,12,0.817840597784712,2521.71137614679,148.864835447142,29057458,195280.67,0.896965634130608
UZB,2012,279,1805,1621,,145988,1805,0.0111036523549881,0.0111036523549881,1805,,0.0125028573011838,medium,66,69,62,64,no,TRUE,176699.33,176699.33,12,0.82619441737555,2209.24650820478,123.695316718199,29503051,198007.2,0.892388408098291
UZB,2013,221,1788,1674,1,145672,1788,0.0114915701026965,0.0114915701026965,1789,0.000558971492453885,0.012423783663662,medium,66,69,62,64,no,TRUE,173959.33,173959.33,12,0.83739113044411,2161.23308219559,112.420689145994,29963226,197711.5,0.87986449953594
UZB,2014,309,1813,2240,2,149593,1813,0.0149739626854198,0.0149739626854198,1815,0.00110192837465565,0.0123173603523512,medium,66,69,62,64,no,TRUE,175428.81,175428.81,12,0.852727667707488,2160.81986895414,102.927609354715,30446542,198633.22,0.883179611144601
UZB,2015,365,1771,1880,2,151845,1771,0.0123810464618525,0.0123810464618525,1773,0.00112803158488438,0.0118227586436835,medium,66,69,62,64,no,TRUE,172486.78,172486.78,12,0.880328335887539,2039.26956916614,76.564499378946,30949417,200241.34,0.861394455310777
UZB,2016,372,1685,1155,3,154580,1685,0.00747185923146591,0.00747185923146591,1688,0.00177725118483412,0.0110021182988431,medium,66,69,62,64,no,TRUE,172934.86,172934.86,12,0.893862579239374,1902.64978771387,60.4862815501503,31453574,201494.77,0.858259795030908
UZB,2017,369,1468,1539,5,160625,1468,0.00958132295719844,0.00958132295719844,1473,0.00339443312966735,0.00925914285355091,medium,66,69,62,64,no,TRUE,173124.53,173124.53,12,0.927800352728755,1602.98475472386,35.3638119770653,31945682,202155.41,0.856393257049119
UZB,2018,444,1156,1767,1,154851,1156,0.0114109692543154,0.0114109692543154,1157,0.000864304235090752,0.00755794204489039,medium,66,69,62,64,no,TRUE,171920.88,171920.88,12,0.900710838613669,1299.36804734656,39.9715842016497,32449576,203348.55,0.845449254494315
UZB,2019,487,934,1544,4,154533,934,0.00999139342405829,0.00999139342405829,938,0.00426439232409382,0.00613115975658381,medium,66,69,62,64,no,TRUE,170280.83,170280.83,12,0.907518479913447,1044.01897221369,29.5004846497033,32976948,203598.86,0.836354535580406
VCT,2000,46,3,21,,696,3,0.0301724137931035,0.0301724137931035,3,,0.00444444444444444,high,100,100,75,91,yes,TRUE,788.1879,788.1879,18,0.883038168944233,3.50305733333333,0.146853223385037,107787,762.54417,1.03362917324514
VCT,2001,32,2,21,,755,2,0.0278145695364238,0.0278145695364238,2,,0.00272479564032698,high,100,100,75,91,yes,TRUE,775.5343,775.5343,18,0.973522383213741,2.11317247956403,0.0298941211573421,107893,745.09497,1.04085295328192
VCT,2002,36,1,10,,764,1,0.0130890052356021,0.0130890052356021,1,,0.0013262599469496,high,100,100,75,91,yes,TRUE,782.4051,782.4051,18,0.976476252519315,1.0376725464191,0.0097729417931993,108095,757.46078,1.03293150042699
VCT,2003,34,6,6,,774,6,0.00775193798449612,0.00775193798449612,6,,0.0078125,high,100,100,75,91,yes,TRUE,781.028,781.028,18,0.991001603015513,6.10178125,0.0258769551188151,108322,747.55757,1.04477304670997
VCT,2004,33,,11,,785,3.5,0.0140127388535032,0.0140127388535032,3.5,,0.00452196382428941,high,100,100,75,91,yes,TRUE,780.2227,780.2227,18,1,3.52813882428941,0.0125353769596847,108520,754.68134,1.03384390026127
VCT,2005,29,1,8,,812,1,0.00985221674876847,0.00985221674876847,1,,0.00124378109452736,high,100,100,75,91,yes,TRUE,769.1478,769.1478,13,1,0.956651492537313,0.00237973008093858,112043,758.35717,1.01422895493953
