iso3,year,saved.hivneg,saved.hivneg.lo,saved.hivneg.hi,saved.hivpos,saved.hivpos.lo,saved.hivpos.hi,saved,saved.lo,saved.hi
GMB,2008,0.672,0.197,1.26,0.426,0,1.04,1.1,0.423,1.92
GMB,2009,0.771,0.272,1.37,0.254,0.0986,0.434,1.02,0.496,1.65
GMB,2010,0.639,0.0396,1.4,0.396,0,1.09,1.03,0.249,2.03
GMB,2011,0.737,0.245,1.34,0.448,0,1.08,1.19,0.486,2.03
GMB,2012,0.846,0.334,1.45,0.288,0.128,0.47,1.13,0.592,1.76
GMB,2013,0.866,0.304,1.54,0.245,0.0966,0.418,1.11,0.526,1.8
GMB,2014,0.885,0.361,1.52,0.383,0.175,0.625,1.27,0.697,1.94
GMB,2015,0.904,0.354,1.56,0.334,0.148,0.548,1.24,0.651,1.93
GMB,2016,0.878,0.33,1.53,0.35,0.152,0.579,1.23,0.639,1.92
GMB,2017,0.867,0.323,1.51,0.36,0.155,0.595,1.23,0.639,1.91
GMB,2018,0.823,0.281,1.46,0.36,0.147,0.601,1.18,0.594,1.86
GMB,2019,0.918,0.383,1.55,0.358,0.171,0.57,1.28,0.704,1.94
GMB,2020,0.804,0.229,1.48,0.283,0.0992,0.488,1.09,0.478,1.79
GMB,2021,0.785,0.169,1.5,0.202,0.0516,0.37,0.987,0.35,1.72
GMB,Cumulative,16.2,13.5,18.9,7.63,5.87,9.4,23.8,20.6,27
GNB,2000,0.276,0,0.921,0.546,0,1.55,0.822,0,1.97
GNB,2001,0.341,0,1.05,0.545,0,1.56,0.886,0,2.09
GNB,2002,0.391,0,1.18,0.541,0,1.6,0.932,0,2.2
GNB,2003,0.429,0,1.28,0.541,0,1.65,0.97,0,2.32
GNB,2004,0.484,0,1.4,0.574,0,1.76,1.06,0,2.5
GNB,2005,0.478,0,1.43,0.573,0,1.85,1.05,0,2.59
GNB,2006,0.548,0,1.52,0.665,0,2,1.21,0.0322,2.81
GNB,2007,0.527,0,1.51,0.673,0,2.08,1.2,0,2.86
GNB,2008,0.542,0,1.55,0.69,0,2.13,1.23,0,2.93
GNB,2009,0.558,0,1.6,0.705,0,2.18,1.26,0,3.01
GNB,2010,0.574,0,1.65,0.694,0,2.19,1.27,0,3.05
GNB,2011,0.557,0,1.66,0.675,0,2.21,1.23,0,3.06
GNB,2012,0.518,0,1.46,0.569,0,1.55,1.09,0.041,2.41
GNB,2013,0.536,0,1.48,0.638,0,1.69,1.17,0.0762,2.54
GNB,2014,0.616,0,1.64,0.627,0,1.6,1.24,0.125,2.62
GNB,2015,0.691,0,1.94,0.418,0,1.12,1.11,0.049,2.51
GNB,2016,0.659,0,1.83,0.538,0,1.43,1.2,0.0693,2.63
GNB,2017,0.671,0,1.89,0.524,0,1.41,1.2,0.0527,2.66
GNB,2018,0.592,0,1.77,0.561,0,1.59,1.15,0,2.67
GNB,2019,0.728,0,2,0.553,0,1.48,1.28,0.0725,2.82
GNB,2020,0.734,0,2.03,0.581,0,1.54,1.31,0.0799,2.89
GNB,2021,0.748,0,2.11,0.535,0,1.46,1.28,0.0465,2.89
GNB,Cumulative,12.2,7.95,16.4,13,8.37,17.6,25.2,18.9,31.4
GNQ,2000,0.117,0,0.328,0.172,0,0.5,0.289,0.00805,0.668
GNQ,2001,0.13,0,0.353,0.168,0,0.496,0.297,0.00976,0.683
GNQ,2002,0.14,0,0.374,0.168,0,0.501,0.308,0.0117,0.704
GNQ,2003,0.148,0,0.393,0.174,0,0.518,0.322,0.0139,0.732
GNQ,2004,0.153,0,0.408,0.185,0,0.546,0.339,0.0155,0.767
GNQ,2005,0.157,0,0.43,0.208,0,0.606,0.365,0.0138,0.833
GNQ,2006,0.16,0,0.449,0.234,0,0.681,0.395,0.00962,0.912
GNQ,2007,0.164,0,0.473,0.266,0,0.764,0.43,0.00705,0.999
GNQ,2008,0.177,0,0.507,0.303,0,0.85,0.479,0.0148,1.1
GNQ,2009,0.17,0,0.486,0.303,0,0.837,0.473,0.0185,1.08
GNQ,2010,0.276,0,0.649,0.19,0,0.427,0.466,0.0973,0.901
GNQ,2011,0.206,0,0.605,0.395,0,1.1,0.601,0.0147,1.38
GNQ,2012,0.226,0,0.665,0.447,0,1.23,0.673,0.0195,1.55
GNQ,2013,0.249,0,0.738,0.491,0,1.37,0.739,0.0162,1.72
GNQ,2014,0.33,0,0.823,0.378,0,0.899,0.709,0.12,1.41
GNQ,2015,0.303,0,0.768,0.52,0,1.26,0.823,0.118,1.68
GNQ,2016,0.352,0,1.07,0.624,0,1.86,0.976,0,2.36
GNQ,2017,0.416,0,1.07,0.461,0,1.14,0.877,0.121,1.8
GNQ,2018,0.398,0,0.983,0.387,0,0.909,0.785,0.138,1.55
GNQ,2019,0.482,0,1.26,0.394,0,0.992,0.876,0.102,1.83
GNQ,2020,0.343,0,1.01,0.518,0,1.32,0.861,0.0459,1.88
GNQ,2021,0.46,0,1.17,0.524,0,1.28,0.984,0.146,2
GNQ,Cumulative,5.56,3.65,7.47,7.51,4.97,10.1,13.1,9.89,16.2
GRC,2000,0.237,0.137,0.349,0.0272,0.0101,0.0491,0.264,0.163,0.378
GRC,2001,0.122,0.0503,0.202,0.0184,0.00683,0.0332,0.14,0.0675,0.221
GRC,2002,0.173,0.0924,0.264,0.0194,0.00722,0.035,0.193,0.111,0.285
GRC,2003,0.162,0.0777,0.257,0.0185,0.00688,0.0335,0.181,0.0953,0.277
GRC,2004,0.264,0.159,0.381,0.0208,0.0077,0.0376,0.284,0.178,0.403
GRC,2005,0.229,0.129,0.34,0.0173,0.00638,0.0313,0.246,0.146,0.358
GRC,2006,0.207,0.117,0.306,0.0136,0.00497,0.0246,0.22,0.13,0.321
GRC,2007,0.191,0.101,0.291,0.0123,0.0045,0.0223,0.203,0.113,0.304
GRC,2008,0.196,0.11,0.292,0.0122,0.0045,0.0222,0.208,0.122,0.305
GRC,2009,0.167,0.0879,0.257,0.0122,0.00453,0.0221,0.18,0.0996,0.269
GRC,2010,0.136,0.0705,0.209,0.0108,0.004,0.0195,0.147,0.0808,0.22
GRC,2011,0.145,0.0777,0.22,0.0112,0.00415,0.0202,0.156,0.0884,0.232
GRC,2012,0.139,0.0621,0.225,0.0127,0.00471,0.0228,0.151,0.0742,0.238
GRC,2013,0.163,0.0896,0.245,0.0113,0.00419,0.0204,0.174,0.1,0.256
GRC,2014,0.18,0.108,0.26,0.0108,0.00401,0.0195,0.191,0.119,0.271
GRC,2015,0.168,0.103,0.24,0.00972,0.00361,0.0176,0.177,0.112,0.25
GRC,2016,0.149,0.0891,0.216,0.0094,0.00349,0.017,0.158,0.098,0.226
GRC,2017,0.152,0.0881,0.223,0.0104,0.00387,0.0188,0.162,0.0981,0.234
GRC,2018,0.144,0.0842,0.21,0.00998,0.0037,0.018,0.154,0.0936,0.221
GRC,2019,0.165,0.102,0.236,0.0108,0.004,0.0195,0.176,0.112,0.247
GRC,2020,0.129,0.0741,0.191,0.00951,0.00352,0.0172,0.139,0.0831,0.201
GRC,2021,0.125,0.0713,0.186,0.00906,0.00327,0.0165,0.134,0.0799,0.195
GRC,Cumulative,3.74,3.36,4.12,0.297,0.249,0.346,4.04,3.65,4.42
GRD,2000,0,0,0,7.31e-09,4.08e-09,1.13e-08,7.31e-09,4.08e-09,1.13e-08
GRD,2001,0,0,0,7.34e-09,4.1e-09,1.14e-08,7.34e-09,4.1e-09,1.14e-08
GRD,2002,0,0,0,7.36e-09,4.11e-09,1.14e-08,7.36e-09,4.11e-09,1.14e-08
GRD,2003,0,0,0,7.39e-09,4.14e-09,1.15e-08,7.39e-09,4.14e-09,1.15e-08
GRD,2004,0,0,0,7.45e-09,4.16e-09,1.15e-08,7.45e-09,4.16e-09,1.15e-08
GRD,2005,0,0,0,7.5e-09,4.2e-09,1.16e-08,7.5e-09,4.2e-09,1.16e-08
GRD,2006,3.28e-08,0,0,8.66e-09,5.33e-09,1.28e-08,4.15e-08,5.33e-09,1.28e-08
GRD,2007,0,0,0,7.6e-09,4.25e-09,1.18e-08,7.6e-09,4.25e-09,1.18e-08
GRD,2008,0,0,0,7.65e-09,4.27e-09,1.19e-08,7.65e-09,4.27e-09,1.19e-08
GRD,2009,3.85e-05,0,0.000477,0.000733,0.00039,0.00114,0.000771,0.000398,0.00131
GRD,2010,0.000315,0,0.000941,0.000741,0.000421,0.00111,0.00106,0.000522,0.00177
GRD,2011,1.02e-05,0,0.000155,8.96e-09,5.52e-09,1.33e-08,1.02e-05,5.55e-09,0.000155
GRD,2012,0,0,0,7.88e-09,4.4e-09,1.22e-08,7.88e-09,4.4e-09,1.22e-08
GRD,2013,0,0,0,7.95e-09,4.46e-09,1.23e-08,7.95e-09,4.46e-09,1.23e-08
GRD,2014,0,0,0,8.02e-09,4.48e-09,1.24e-08,8.02e-09,4.48e-09,1.24e-08
GRD,2015,6.96e-05,0,0.00084,0.00151,0,0.00409,0.00157,0,0.00421
GRD,2016,0.000974,0,0.0027,9.36e-09,5.76e-09,1.38e-08,0.000974,7.82e-09,0.0027
GRD,2017,2.28e-06,0,0,0.000767,0,0.00252,0.00077,0,0.00252
GRD,2018,2.71e-07,0,0,9.5e-09,5.85e-09,1.41e-08,2.8e-07,5.85e-09,1.42e-08
GRD,2019,2.23e-06,0,0,0.000769,0,0.00252,0.000771,0,0.00252
GRD,2020,2.24e-05,0,0.000339,,,,,,
GRD,2021,1.21e-06,0,0,8.47e-09,3.64e-09,1.35e-08,1.22e-06,3.64e-09,1.37e-08
GRD,Cumulative,0.00144,-0.000246,0.00312,,,,,,
GRL,2000,0,0,0,3.82e-09,1.64e-09,6.08e-09,3.82e-09,1.64e-09,6.08e-09
GRL,2001,0,0,0,3.83e-09,1.65e-09,6.11e-09,3.83e-09,1.65e-09,6.11e-09
GRL,2002,0,0,0,3.85e-09,1.66e-09,6.13e-09,3.85e-09,1.66e-09,6.13e-09
GRL,2003,0,0,0,3.86e-09,1.66e-09,6.15e-09,3.86e-09,1.66e-09,6.15e-09
GRL,2004,0,0,0,3.87e-09,1.66e-09,6.16e-09,3.87e-09,1.66e-09,6.16e-09
GRL,2005,0,0,0,3.87e-09,1.66e-09,6.16e-09,3.87e-09,1.66e-09,6.16e-09
GRL,2006,0,0,0,3.87e-09,1.66e-09,6.16e-09,3.87e-09,1.66e-09,6.16e-09
GRL,2007,0,0,0,3.86e-09,1.66e-09,6.15e-09,3.86e-09,1.66e-09,6.15e-09
GRL,2008,0,0,0,3.85e-09,1.65e-09,6.13e-09,3.85e-09,1.65e-09,6.13e-09
GRL,2009,0,0,0,3.84e-09,1.65e-09,6.12e-09,3.84e-09,1.65e-09,6.12e-09
GRL,2010,0,0,0,3.83e-09,1.65e-09,6.11e-09,3.83e-09,1.65e-09,6.11e-09
GRL,2011,0,0,0,3.83e-09,1.65e-09,6.09e-09,3.83e-09,1.65e-09,6.09e-09
GRL,2012,0,0,0,3.82e-09,1.64e-09,6.09e-09,3.82e-09,1.64e-09,6.09e-09
GRL,2013,0,0,0,3.81e-09,1.64e-09,6.08e-09,3.81e-09,1.64e-09,6.08e-09
GRL,2014,0,0,0,3.8e-09,1.64e-09,6.06e-09,3.8e-09,1.64e-09,6.06e-09
GRL,2015,0,0,0,3.8e-09,1.64e-09,6.06e-09,3.8e-09,1.64e-09,6.06e-09
GRL,2016,0.0233,0.0142,0.0333,3.8e-09,1.64e-09,6.06e-09,0.0233,0.0142,0.0333
GRL,2017,0.0228,0.0139,0.0327,3.8e-09,1.63e-09,6.06e-09,0.0228,0.0139,0.0327
GRL,2018,0.0193,0.0117,0.0277,0.00071,0.000357,0.00114,0.02,0.0124,0.0284
GRL,2019,0,0,0,3.81e-09,1.63e-09,6.07e-09,3.81e-09,1.63e-09,6.07e-09
GRL,2020,0,0,0,3.81e-09,2.06e-09,5.94e-09,3.81e-09,2.06e-09,5.94e-09
GRL,2021,0.0118,0.00689,0.0175,0.00307,1.11e-05,0.00779,0.0149,0.00886,0.022
GRL,Cumulative,0.0772,0.0607,0.0937,0.00378,-0.000146,0.0077,0.081,0.064,0.0979
GTM,2000,0.84,0.297,1.51,0.172,0,0.425,1.01,0.43,1.72
GTM,2001,0.64,0.215,1.15,0.123,0,0.299,0.762,0.314,1.29
GTM,2002,0.972,0.435,1.63,0.132,0,0.324,1.1,0.543,1.79
GTM,2003,0.875,0.406,1.44,0.112,0,0.273,0.987,0.498,1.57
GTM,2004,1.25,0.613,2.04,0.136,0,0.339,1.38,0.727,2.19
GTM,2005,1.5,0.735,2.47,0.163,0,0.409,1.66,0.87,2.65
GTM,2006,1.42,0.717,2.3,0.166,0,0.412,1.58,0.853,2.49
GTM,2007,0.995,0.507,1.6,0.412,0.197,0.664,1.41,0.864,2.05
GTM,2008,1,0.495,1.62,0.425,0.203,0.686,1.43,0.864,2.09
GTM,2009,0.903,0.443,1.45,0.27,0.151,0.403,1.17,0.695,1.74
GTM,2010,1.15,0.596,1.83,0.274,0.146,0.419,1.43,0.852,2.11
GTM,2011,1.06,0.572,1.63,0.267,0.149,0.398,1.32,0.823,1.91
GTM,2012,1.37,0.78,2.08,0.218,0.116,0.334,1.58,0.987,2.31
GTM,2013,1.2,0.653,1.86,0.226,0.123,0.341,1.43,0.866,2.1
GTM,2014,1.15,0.637,1.77,0.19,0.106,0.284,1.34,0.819,1.97
GTM,2015,1.27,0.709,1.95,0.144,0.0778,0.218,1.42,0.847,2.09
GTM,2016,1.18,0.654,1.8,0.18,0.1,0.268,1.36,0.827,1.99
GTM,2017,1.3,0.727,1.99,0.173,0.0946,0.261,1.47,0.894,2.17
GTM,2018,1.38,0.788,2.1,0.168,0.0912,0.254,1.55,0.95,2.27
GTM,2019,1.33,0.733,2.04,0.297,0.164,0.446,1.62,1.01,2.35
GTM,2020,1.53,0.934,2.26,0.138,0.0375,0.248,1.67,1.06,2.4
GTM,2021,1.3,0.633,2.12,0.157,0.0461,0.284,1.46,0.778,2.28
GTM,Cumulative,25.6,22.7,28.6,4.54,3.84,5.24,30.1,27.1,33.2
GUM,2000,0,0,0,1.09e-08,4.71e-09,1.74e-08,1.09e-08,4.71e-09,1.74e-08
GUM,2001,0,0,0,1.1e-08,4.72e-09,1.75e-08,1.1e-08,4.72e-09,1.75e-08
GUM,2002,0,0,0,1.11e-08,4.75e-09,1.76e-08,1.11e-08,4.75e-09,1.76e-08
GUM,2003,0,0,0,1.11e-08,4.78e-09,1.77e-08,1.11e-08,4.78e-09,1.77e-08
GUM,2004,0,0,0,1.11e-08,4.82e-09,1.78e-08,1.11e-08,4.82e-09,1.78e-08
GUM,2005,0.025,0.015,0.036,1.12e-08,4.82e-09,1.78e-08,0.025,0.015,0.036
GUM,2006,0.0174,0.0105,0.0252,1.12e-08,4.8e-09,1.78e-08,0.0174,0.0105,0.0252
GUM,2007,0.021,0.0126,0.0303,1.12e-08,4.81e-09,1.79e-08,0.021,0.0126,0.0303
GUM,2008,0.0341,0.0204,0.0492,0.00222,0,0.00703,0.0363,0.0221,0.052
GUM,2009,0.0405,0.0244,0.0583,1.12e-08,4.82e-09,1.78e-08,0.0405,0.0244,0.0583
GUM,2010,0.0394,0.0237,0.0569,0.00114,0.000545,0.00188,0.0406,0.0248,0.058
GUM,2011,0.0325,0.0196,0.0469,1.13e-08,4.86e-09,1.8e-08,0.0325,0.0196,0.0469
GUM,2012,0,0,0,1.13e-08,4.87e-09,1.81e-08,1.13e-08,4.87e-09,1.81e-08
GUM,2013,0.019,0.0114,0.0275,1.14e-08,4.86e-09,1.81e-08,0.019,0.0114,0.0275
GUM,2014,0.0222,0.0133,0.032,1.14e-08,4.91e-09,1.82e-08,0.0222,0.0133,0.032
GUM,2015,0.0301,0.0181,0.0435,1.14e-08,4.92e-09,1.82e-08,0.0301,0.0181,0.0435
GUM,2016,0.0298,0.0179,0.0429,1.15e-08,4.93e-09,1.83e-08,0.0298,0.0179,0.0429
GUM,2017,0.033,0.0199,0.0475,0.000766,0.000386,0.00123,0.0337,0.0206,0.0483
GUM,2018,0.0289,0.0176,0.0414,1.15e-08,4.94e-09,1.83e-08,0.0289,0.0176,0.0414
GUM,2019,0.0314,0.0191,0.0451,0.000793,0.000398,0.00128,0.0322,0.0199,0.0459
GUM,2020,0.0228,0.0139,0.0327,1.32e-08,8.13e-09,1.95e-08,0.0228,0.0139,0.0327
GUM,2021,0.0228,0.0138,0.0327,0.000782,0,0.00137,0.0235,0.0146,0.0335
GUM,Cumulative,0.45,0.401,0.498,0.0057,0.0018,0.00961,0.456,0.407,0.504
GUY,2000,0.116,0.0457,0.201,0.0397,0.000802,0.0947,0.156,0.0731,0.254
GUY,2001,0.118,0.047,0.202,0.0385,0.00104,0.0916,0.156,0.0738,0.254
GUY,2002,0.159,0.0491,0.298,0.0546,0.000483,0.132,0.214,0.0875,0.369
GUY,2003,0.19,0.07,0.343,0.0617,0.000859,0.148,0.252,0.113,0.423
GUY,2004,0.129,0.0172,0.271,0.0635,0.00218,0.15,0.193,0.0619,0.354
GUY,2005,0.172,0.0582,0.315,0.0787,0.0347,0.132,0.25,0.126,0.402
GUY,2006,0.218,0.0792,0.398,0.066,0.0262,0.115,0.284,0.138,0.469
GUY,2007,0.104,0.0204,0.208,0.138,0.0672,0.221,0.242,0.129,0.372
GUY,2008,0.168,0.0582,0.307,0.101,0.0461,0.167,0.269,0.144,0.421
GUY,2009,0.206,0.0763,0.375,0.144,0.0576,0.25,0.35,0.188,0.545
GUY,2010,0.127,0.0138,0.273,0.14,0.0596,0.237,0.266,0.124,0.438
GUY,2011,0.166,0.0464,0.32,0.113,0.048,0.193,0.279,0.139,0.449
GUY,2012,0.142,0.0264,0.293,0.158,0.0655,0.271,0.3,0.147,0.483
GUY,2013,0.131,0.0219,0.269,0.118,0.0522,0.197,0.248,0.118,0.404
GUY,2014,0.12,0.0414,0.217,0.0933,0.0468,0.148,0.214,0.12,0.323
GUY,2015,0.135,0.0497,0.24,0.0938,0.0461,0.15,0.229,0.129,0.346
GUY,2016,0.136,0.0499,0.242,0.0958,0.0469,0.153,0.232,0.131,0.35
GUY,2017,0.103,0.0319,0.19,0.101,0.0524,0.157,0.204,0.116,0.306
GUY,2018,0.129,0.0486,0.227,0.0669,0.0333,0.106,0.196,0.108,0.3
GUY,2019,0.121,0.0435,0.214,0.0667,0.0337,0.105,0.188,0.102,0.287
GUY,2020,0.117,0.0416,0.207,0.0466,0,0.127,0.163,0.0667,0.28
GUY,2021,0.106,0.0214,0.208,0.0478,0.0124,0.0898,0.154,0.0609,0.263
GUY,Cumulative,3.11,2.58,3.65,1.93,1.62,2.23,5.04,4.43,5.65
HKG,2000,0,0,0,4.58e-07,1.97e-07,7.3e-07,4.58e-07,1.97e-07,7.3e-07
HKG,2001,0,0,0,4.62e-07,1.99e-07,7.38e-07,4.62e-07,1.99e-07,7.38e-07
HKG,2002,0,0,0,4.66e-07,2e-07,7.42e-07,4.66e-07,2e-07,7.42e-07
HKG,2003,0,0,0,4.68e-07,2.02e-07,7.46e-07,4.68e-07,2.02e-07,7.46e-07
HKG,2004,0,0,0,4.7e-07,2.02e-07,7.5e-07,4.7e-07,2.02e-07,7.5e-07
HKG,2005,2.49,1.65,3.45,0.0335,0.0179,0.0518,2.53,1.68,3.48
HKG,2006,2.41,1.58,3.34,0.029,0.0152,0.0455,2.44,1.61,3.37
HKG,2007,2.4,1.59,3.3,0.0226,0.0138,0.0324,2.42,1.62,3.32
HKG,2008,2.49,1.66,3.42,0.0207,0,0.0592,2.51,1.68,3.44
HKG,2009,2.31,1.54,3.18,0.0361,0.0228,0.0506,2.35,1.58,3.21
HKG,2010,2.22,1.48,3.05,0.0245,0.0153,0.0347,2.25,1.51,3.08
HKG,2011,2.12,1.42,2.92,0.0298,0.019,0.0417,2.15,1.45,2.95
HKG,2012,2.15,1.43,2.96,0.0202,0.0128,0.0284,2.17,1.45,2.99
HKG,2013,2.14,1.43,2.94,0.023,0.0146,0.0322,2.16,1.45,2.96
HKG,2014,2.14,1.42,2.94,0.0242,0.0153,0.0338,2.16,1.45,2.96
HKG,2015,2.03,1.35,2.79,0.0205,0.00938,0.0342,2.05,1.38,2.81
HKG,2016,1.99,1.33,2.74,0.0249,0.0124,0.0402,2.02,1.36,2.76
HKG,2017,1.92,1.27,2.64,0.0292,0.0152,0.0459,1.94,1.3,2.67
HKG,2018,1.96,1.31,2.69,0.0201,0.00765,0.0362,1.98,1.33,2.71
HKG,2019,1.83,1.22,2.51,0.0341,0.0186,0.0523,1.86,1.26,2.54
HKG,2020,1.64,1.09,2.25,0.00875,0.000692,0.0193,1.65,1.1,2.26
HKG,2021,1.68,1.12,2.3,0.0254,0.0129,0.0407,1.7,1.15,2.32
HKG,Cumulative,35.9,32.8,39.1,0.427,0.367,0.486,36.4,33.2,39.5
HND,2000,2.38,0.28,6,0.939,0,2.91,3.31,0.765,7.29
HND,2001,1.88,0.418,4.16,0.597,0,1.66,2.48,0.791,4.92
HND,2002,1.69,0.47,3.51,0.435,0,1.17,2.13,0.767,4.04
HND,2003,1.68,0.572,3.27,0.129,0.0326,0.262,1.81,0.694,3.4
HND,2004,1.35,0.489,2.52,0.258,0,0.668,1.6,0.681,2.83
HND,2005,1.23,0.478,2.25,0.228,0,0.586,1.46,0.647,2.52
HND,2006,1.17,0.477,2.1,0.217,0,0.557,1.39,0.64,2.37
HND,2007,0.973,0.417,1.69,0.192,0,0.477,1.16,0.56,1.92
HND,2008,1.01,0.445,1.75,0.187,0,0.467,1.2,0.586,1.97
HND,2009,1.07,0.48,1.84,0.187,0,0.462,1.26,0.624,2.06
HND,2010,1.07,0.489,1.81,0.172,0,0.425,1.24,0.623,2.01
HND,2011,1.21,0.546,2.06,0.248,0.111,0.416,1.45,0.775,2.32
HND,2012,1.13,0.546,1.88,0.243,0.116,0.396,1.37,0.771,2.13
HND,2013,1.12,0.546,1.86,0.222,0.109,0.359,1.34,0.753,2.09
HND,2014,1.03,0.505,1.67,0.209,0.107,0.33,1.23,0.702,1.89
HND,2015,1.08,0.536,1.77,0.221,0.112,0.35,1.3,0.743,2
HND,2016,1.06,0.512,1.75,0.171,0.0865,0.271,1.23,0.675,1.93
HND,2017,1.02,0.49,1.68,0.141,0.0725,0.221,1.16,0.625,1.83
HND,2018,1.02,0.48,1.7,0.133,0.0681,0.209,1.16,0.608,1.83
HND,2019,0.793,0.354,1.32,0.1,0.0539,0.153,0.894,0.451,1.42
HND,2020,0.717,0.278,1.23,0.0805,0.038,0.131,0.797,0.356,1.32
HND,2021,0.681,0.176,1.29,0.108,0.0516,0.174,0.789,0.279,1.4
HND,Cumulative,26.4,21.4,31.4,5.41,3.39,7.44,31.8,26.4,37.2
HRV,2000,0.617,0.375,0.889,0.0197,0.00876,0.0344,0.637,0.394,0.909
HRV,2001,0.535,0.326,0.768,0.0142,0.00474,0.0266,0.549,0.34,0.783
HRV,2002,0.529,0.311,0.773,0.0145,0.00485,0.027,0.543,0.325,0.787
HRV,2003,0.525,0.315,0.759,0.0132,0.00444,0.0247,0.538,0.328,0.773
HRV,2004,0.413,0.238,0.61,0.0103,0.00347,0.0192,0.424,0.248,0.621
HRV,2005,0.402,0.244,0.579,0.0082,0.00277,0.0153,0.41,0.252,0.587
HRV,2006,0.366,0.211,0.539,0.00702,0.00237,0.0131,0.373,0.218,0.546
HRV,2007,0.37,0.227,0.53,0.00572,0.00195,0.0106,0.376,0.233,0.536
HRV,2008,0.383,0.236,0.548,0.00585,0.00199,0.0109,0.389,0.241,0.554
HRV,2009,0.29,0.166,0.43,0.00509,0.00174,0.00944,0.295,0.171,0.435
HRV,2010,0.257,0.154,0.373,0.00434,0.00148,0.00806,0.262,0.158,0.378
HRV,2011,0.24,0.148,0.344,0.00383,0.0013,0.00712,0.244,0.151,0.348
HRV,2012,0.207,0.126,0.297,0.00325,0.00111,0.00604,0.21,0.129,0.301
HRV,2013,0.199,0.122,0.285,0.00285,0.00097,0.00531,0.202,0.125,0.288
HRV,2014,0.205,0.13,0.288,0.00274,0.000928,0.00511,0.207,0.133,0.291
HRV,2015,0.192,0.12,0.273,0.00272,0.000918,0.00507,0.195,0.123,0.276
HRV,2016,0.162,0.0954,0.238,0.00267,9e-04,0.00498,0.165,0.098,0.24
HRV,2017,0.118,0.0639,0.179,0.00228,0.000768,0.00426,0.12,0.0661,0.181
HRV,2018,0.118,0.0639,0.179,0.00235,0.000792,0.0044,0.12,0.0663,0.181
HRV,2019,0.109,0.0651,0.159,0.00196,0.000653,0.00366,0.111,0.0671,0.161
HRV,2020,0.0273,0.000859,0.0568,0.00117,0.000393,0.0022,0.0285,0.00214,0.0579
HRV,2021,0.011,0,0.0334,0.000855,0.000221,0.00167,0.0119,0.000451,0.0342
HRV,Cumulative,6.28,5.62,6.94,0.135,0.107,0.162,6.41,5.75,7.07
HTI,2000,3.98,0.556,9.18,3.81,0,11.5,7.79,1.61,16.8
HTI,2001,4.79,0.981,10.5,3.29,0,10.5,8.08,1.97,16.9
HTI,2002,5.44,1.32,11.7,3.22,0,10,8.66,2.43,17.5
HTI,2003,5.92,1.57,12.5,3.23,0,9.75,9.15,2.81,18
HTI,2004,6.22,1.76,12.9,3.1,0,9.45,9.32,2.99,18.1
HTI,2005,6.37,1.93,13,3,0,9.33,9.37,3.09,18.1
HTI,2006,6.29,1.98,12.7,2.94,0,9.27,9.23,3.08,17.8
HTI,2007,6.97,2.62,13.2,2.25,0,5.65,9.23,4.01,16.2
HTI,2008,6.82,2.66,12.8,2.32,0,5.54,9.14,4.14,15.7
HTI,2009,6.67,2.7,12.3,2.3,0.141,5.08,8.97,4.3,15.1
HTI,2010,6.77,2.88,12.2,1.94,0.139,4.23,8.71,4.3,14.5
HTI,2011,6.43,3.21,10.7,2.15,0.672,3.96,8.58,4.94,13.1
HTI,2012,6.31,3.55,9.72,2.29,1.16,3.6,8.6,5.57,12.2
HTI,2013,6.24,3.69,9.29,2.31,1.34,3.39,8.55,5.79,11.8
HTI,2014,6.22,3.53,9.54,2.04,1.03,3.19,8.26,5.35,11.8
HTI,2015,6.3,3.75,9.38,1.87,1.07,2.75,8.17,5.47,11.3
HTI,2016,6.28,3.65,9.49,1.63,0.863,2.5,7.91,5.15,11.2
HTI,2017,6.08,3.55,9.15,1.69,0.909,2.58,7.78,5.1,11
HTI,2018,6.04,3.56,9.03,1.43,0.699,2.23,7.46,4.86,10.5
HTI,2019,5.86,3.48,8.73,1.45,0.718,2.26,7.32,4.8,10.3
HTI,2020,5.73,3.3,8.67,0.92,0.27,1.63,6.65,4.11,9.67
HTI,2021,5.49,3.11,8.39,0.985,0.297,1.75,6.47,3.97,9.45
HTI,Cumulative,133,114,153,50.2,34.3,66.1,183,158,209
HUN,2000,1.09,0.633,1.6,0.0278,0.00959,0.0515,1.12,0.661,1.63
HUN,2001,1.05,0.615,1.53,0.0248,0.00858,0.0459,1.07,0.639,1.56
HUN,2002,1,0.598,1.45,0.0213,0.00738,0.0394,1.02,0.619,1.47
HUN,2003,1.03,0.624,1.48,0.0195,0.00678,0.0361,1.05,0.643,1.5
HUN,2004,0.801,0.466,1.18,0.0147,0.00511,0.0272,0.816,0.481,1.19
HUN,2005,0.632,0.363,0.934,0.0105,0.00364,0.0195,0.643,0.374,0.944
HUN,2006,0.642,0.39,0.923,0.00879,0.00303,0.0163,0.651,0.399,0.931
HUN,2007,0.539,0.31,0.796,0.00741,0.00254,0.0138,0.547,0.317,0.803
HUN,2008,0.512,0.298,0.751,0.0072,0.00246,0.0134,0.519,0.305,0.758
HUN,2009,0.461,0.271,0.675,0.00693,0.00237,0.0129,0.468,0.277,0.682
HUN,2010,0.606,0.376,0.862,0.00898,0.00307,0.0167,0.615,0.385,0.871
HUN,2011,0.51,0.318,0.724,0.00759,0.0026,0.0141,0.518,0.326,0.732
