year,ghiv,hincome,iso3,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv,inc,inc.sd,source.inc,pop,inc.hat,newinc.hat,mort.hat,mort.nh.hat,mort.h.hat,g.income,g.gbd,g.mdr,g.hbc,g.hbmdr,g.hbtbhiv,imp.newinc,inc.md,inc.md.lo,inc.md.hi,inc.lo,inc.hi,inc.rmd,inc.rmd.lo,inc.rmd.hi,hiv.num,hiv.lo.num,hiv.hi.num,mort.hiv.num,mort.hiv.lo.num,mort.hiv.hi.num,hiv,hiv.lo,hiv.hi,hiv.sd,mort.hiv,mort.hiv.lo,mort.hiv.hi,mort.hiv.sd,inc.h,inc.h.sd,inc.nh,inc.nh.sd,otbhiv,otbhiv.sd,inc.h.md,inc.h.md.lo,inc.h.md.hi,inc.h.lo,inc.h.hi,inc.h.rmd,inc.h.rmd.lo,inc.h.rmd.hi,fi.h,fi.h.sd,fi.nh,fi.nh.sd,irr,irr.sd,e.irr,e.tbhiv,e.tbhiv.sd,inc.nh.lo,inc.nh.hi,tbhiv.lo,tbhiv.hi
2013,FALSE,FALSE,TKM,EUR,54.8012219215679,3047,,,,,,,,,,,3676,,,,,,,,,,,,,,,,,0.22297566739135,0.0545796694228402,,70.9743409705172,14.4276407981746,"Case notifications,
Standard adjustment",5560095,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,54.8012219215679,,,,45.5659787779264,101.917918673875,,,,48611,33036.1001151249,67115.126476856,2678,1890.19284863389,3600.81754096145,0.00874283622851768,0.00594164310414208,0.0120708596664007,0.0015635756536374,48.1646446688411,33.9956933943376,64.7617988714482,7.84849629518127,15.8255510455623,5.09659144897131,55.1487899249549,11.8871465087798,0.22297566739135,0.0545796694228402,,,,7.46771087367004,27.2681210521003,,,,0.0186801118475908,0.00666799107016741,0.000556353377865892,0.000119923116157333,33.9229402477302,14.4887575472715,30.8382802339029,0.219685265922399,0.0827442019837707,34.3618280983941,80.7704055023982,0.125854940547911,0.338427681736064
2014,FALSE,FALSE,TKM,EUR,44.798373767824,2537,,,,,,,,,,,2854,,,,,,,,,,,,,,,,,0.223454561064728,0.0546394051839268,,58.014307238283,9.63968417334943,"Case notifications,
Standard adjustment",5663152,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,44.798373767824,,,,40.6795907110745,78.3754160501716,,,,53368,36287.4765085115,73653.9815167386,3056,2155.08702806094,4111.68749560613,0.00942372728120312,0.0064076465735886,0.0130058281177582,0.00168320957759429,53.9628814483524,38.0545503292325,72.6042228004144,8.81369195693417,12.9635615594048,3.86850480461687,45.0507456788782,8.14619393803556,0.223454561064728,0.0546394051839268,,,,6.52563185267126,21.5736013170308,,,,0.0141951662393548,0.00478422098851174,0.000454794618013945,8.22405486315531e-05,31.0166074828749,13.2474397111945,28.1962243389519,0.220968681229453,0.0830876449959384,30.5212559990201,62.3627359731359,0.126206979546654,0.339014207193672
2015,FALSE,FALSE,TKM,EUR,37.9957724283877,2191,0,,,,,,,,,,2472,,,,,,,,,,,,,,,,,0.221754947829451,0.0542759034354801,,49.2113339070089,6.93621997923722,"Case notifications,
Standard adjustment",5766431,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,37.9957724283877,,,,36.564399375169,63.7066715458171,,,,58183,39583.4574299666,80265.1645749075,3444,2427.18271286518,4635.80475821646,0.0100899499187626,0.00686446389976167,0.013919383510339,0.0017997243904534,59.724984136635,42.0915937928534,80.3929633115607,9.77075753028247,10.9128567831665,3.10512365092368,38.2984771238424,6.03449835824199,0.221754947829451,0.0542759034354801,,,,5.70117134170933,17.7880186009947,,,,0.0111596698259188,0.00363211743181116,0.000386889735198364,6.09641255196173e-05,28.394080140347,12.1273374279168,25.8121670455881,0.220421862565374,0.0828824486280072,27.3953359929055,50.9988605244663,0.125196881363679,0.336589623283166
2016,FALSE,FALSE,TKM,EUR,35.238621529196,2068,,,0,,,,,,,,2340,,,,,,,,,,,,,,,,,0.222610417271619,0.0544092895966328,,45.6522541528981,5.96921245966565,"Case notifications,
Standard adjustment",5868561,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,35.238621529196,,,,34.7083110726403,58.072210162456,,,,63050,42911.2367136355,86952.7422138324,3843,2706.55093153303,5175.38805290149,0.0107436899778327,0.00731205430319894,0.0148167058694342,0.00191445193016205,65.4845370100098,46.1194989969948,88.1883659878714,10.7318538242032,10.1626673463667,2.83566712658368,35.4895868065315,5.27338794685399,0.222610417271619,0.0544092895966328,,,,5.38725024813414,16.4281522708568,,,,0.00975955234057682,0.00313168456024912,0.000358751512236419,5.33111098473177e-05,27.5774962998481,11.7785679758702,25.0698363064516,0.221534825617417,0.0831755627962126,25.9145896284396,46.5460204373918,0.12578372870227,0.337697893345087
2017,FALSE,FALSE,TKM,EUR,32.9737552030424,1968,,,,,,,,,,0,2232,,,,,,,,,,,,,,,,,0.223109927811121,0.0544803404370985,,42.7256387005362,5.22841089991332,"Case notifications,
Standard adjustment",5968383,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,32.9737552030424,,,,33.0966545861245,53.5647980541087,,,,67965,46276.9656709483,93698.6389729674,4251,2989.69949367488,5730.61958110444,0.011387506465319,0.00775368565840167,0.0156991665871589,0.00202690840019318,71.2253218334011,50.0922861966948,96.0162841611278,11.7153056031717,9.53251416616064,2.61918020594424,33.1931245343755,4.69024459218053,0.223109927811121,0.0544803404370985,,,,5.11025030670098,15.3103020708897,,,,0.00863623848207461,0.00274049210282029,0.000335756064993708,4.7447693852039e-05,25.3060328048184,10.8084078536454,23.0049201379454,0.221843875374206,0.0832515112476938,24.6430597130735,42.9963992066474,0.126137184639248,0.338329532190096
2018,FALSE,FALSE,TKM,EUR,35.5643285662514,2157,,,,,,,,,,,2636,,,,,,,,,,,,,,,,,0.223143251484933,0.0544747538618557,,46.0826381983496,6.08229180959986,"Case notifications,
Standard adjustment",6065066,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,35.5643285662514,,,,34.9387804470269,58.7446067777296,,,,72923,49674.7525875695,100499.48474214,4668,3278.37554521202,6299.0946942174,0.0120234470655389,0.00819030701192196,0.0165702211224314,0.00213773319145648,76.9653619597874,54.0534191253981,103.858633924468,12.7054119385383,10.2830297245835,2.87291521213396,35.7996084737661,5.36077144195567,0.223143251484933,0.0544747538618557,,,,5.44593141924689,16.6316717410424,,,,0.0088228397263425,0.00283224366091453,0.000362354511090131,5.42657722219323e-05,25.3066041947972,10.8086518988493,23.0054395706408,0.22150767480145,0.0831470883389729,26.0720892946414,47.0447672233074,0.126177099552021,0.338348313435353
2019,FALSE,FALSE,TKM,EUR,34.3757002607812,2117,,,,,,,,,,,2863,,,,,,,,,,,,,,,,,0.222917148062813,0.0544270725086673,,44.5339639527749,5.6803525449968,"Case notifications,
Standard adjustment",6158420,,,,,,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,34.3757002607812,,,,34.1016584547511,56.3365462033641,,,,77921,53102.8931642762,107350.66861027,5091,3570.60413610114,6876.58447622263,0.0126527583373658,0.00862281123474465,0.0174315276662309,0.00224712153864444,82.667307523683,57.9792241532916,111.661505324785,13.6944594825239,9.92738423628471,2.75209587238846,34.6065797164902,5.04529154249626,0.222917148062813,0.0544270725086673,,,,5.28762443938214,16.0040545423085,,,,0.00809349930615318,0.00258316470685657,0.000350502412033882,5.11056907292473e-05,23.6849258903392,10.116020198844,21.531222723961,0.220519177135125,0.0828625206806754,25.4317273599524,45.1721791268489,0.126041651456829,0.338027293399495
2020,FALSE,FALSE,TKM,EUR,30.6858495356645,1918,,,,,,,,,,,2610,,,,,,,,,,,,,,,,,0.222917148062813,0.0544270725086673,,46.2867582393937,6.14299382331422,Current trends,6250438,46.2867582393937,37.0294093610041,12.5601306609638,10.2093705773888,2.35200502638662,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,30.6858495356645,,,,35.036110238545,59.0791165051588,,,,82954,56559.6031581366,114243.013368125,5520,3867.21732086453,7461.93776484102,0.0132717099185689,0.00904890235822458,0.0182776012446048,0.00235425991999496,88.3138109681274,61.8711412042569,119.382637902192,14.6713001780447,10.4981740189938,2.92492525110041,35.9686460995951,5.40794071602435,0.222360084419184,0.0543237308796354,,,,5.57119685259149,16.9598578228306,,,,0.00815909925075123,0.00261266326213184,0.000364526397161991,5.48136873497639e-05,21.7393734056114,9.28505926088114,19.762582025494,0.218879416114956,0.08239789022244,26.1587977804752,47.3156775577483,0.126041651456829,0.338027293399495
2021,FALSE,FALSE,TKM,EUR,29.6127867950308,1878,,,,,,,,,,,2422,,,,,,,,,,,,,,,,,0.222917148062813,0.0544270725086673,,47.2380236009347,6.14299382331422,Current trends,6341855,47.2380236009347,37.7904250228318,12.6055537923315,10.2093705773889,2.39931579039136,UMC,ASIA_CENT,EEU,FALSE,FALSE,FALSE,29.6127867950308,,,,35.9711469547707,60.015626639725,,,,88023,60044.3372366879,121179.627728531,5955,4167.34357899782,8056.36031606704,0.0138796929289616,0.0094679454570765,0.0191079152280415,0.00245917596198086,93.8999709075657,65.7117448916416,127.034760587668,15.6436264530679,10.5301655012442,2.9320924573144,36.7078580996905,5.43225275058378,,,,,,5.59061766698752,17.0072753914431,,,,0.00782490570877795,0.00250390937014338,0.000372247545477333,5.50949408944558e-05,20.4194612131798,8.72131426707541,18.5626912796712,0.216566527905825,0.0817464829702879,26.8411423757545,48.094441977131,0.126041651456829,0.338027293399495
2002,FALSE,FALSE,TLS,SEA,303.417069848588,2760,,,,,,,,,,,2760,,,,,,,,,,,,,,,,,0.00462756628437103,0.00233645485984454,,498.458648681641,99.7623754238696,"Case notifications,
Expert opinion",909639,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,303.417069848588,,,,322.377152847056,712.072585140422,,,,224,74.3941927334578,454.561497744376,13,5.17960262554803,24.3560678404708,0.000246251534949579,8.17843042497714e-05,0.000499716368520233,0.000106615322517975,1.42913837247523,0.569412989718782,2.67755316564822,0.53779086120649,2.30665043679231,1.27428893887646,496.151998244848,99.3078212610721,0.00462756628437103,0.00233645485984454,,,,0.521853079910351,5.39242693234886,,,,0.111228869803048,0.0657457225840585,0.00496274212173804,0.000993322960865865,41.4047923522472,17.6843160794993,37.6397971479076,0.00969457801604375,0.00611647609228545,320.87463014033,708.794286383563,0.00123631573632281,0.0102014764511031
2003,FALSE,FALSE,TLS,SEA,344.332328715978,3191,,,,5,,1,,1,,,3217,,,,,0.00155424308361828,,,,,,,0.2,,,,,0.00609412999429307,0.00307396835051781,,498.458648681641,77.6201214991815,"Case notifications,
Expert opinion",926721,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,344.332328715978,,,,358.021265881321,661.641098872853,,,,252,86.2174368315445,505.078056796694,14,5.150373672834,27.1965496123798,0.000271926502151133,9.30349445318974e-05,0.00054501630673816,0.000115301367909761,1.51070278972852,0.555763133978188,2.93470738360086,0.606873533067009,3.03767180184558,1.62125371447425,495.420976879795,77.162678035186,0.00609412999429307,0.00307396835051781,,,,0.735428403389567,6.94192888644088,,,,0.131793524430081,0.076146318579666,0.00495555738208218,0.000771836874805186,36.3297796176753,15.5167377822305,33.0262623612281,0.0101068490630305,0.00630416713955943,355.813982215626,657.644223727366,0.00162941491857135,0.0134247949825438
2004,FALSE,FALSE,TLS,SEA,392.816406956106,3716,,,,0,,,,,,,3738,,,,,0,,,,,,,,,,,,0.00746273250891635,0.00373583797722854,,498.458648681641,56.257072455566,"Case notifications,
Expert opinion",945989,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,392.816406956106,,,,394.298545750129,614.575900433898,,,,281,100.564500357677,552.468385651881,16,6.24471501303329,30.2643710999834,0.00029704362312881,0.000106306204784281,0.00058401142682619,0.000121863577051507,1.69135159076903,0.660125541949567,3.19923076272381,0.6477309236669,3.71986356186699,1.92043521888873,494.738785119774,55.8686789921802,0.00746273250891635,0.00373583797722854,,,,0.957959400013136,8.32033056145924,,,,0.146306797824143,0.0825792215222093,0.00494885795140997,0.000558853119183334,35.9710415838393,15.3635179151648,32.7001448744417,0.0107004311043181,0.00654992654222263,391.301487241986,610.057797005688,0.00202023320232572,0.0163595297534325
2005,FALSE,FALSE,TLS,SEA,388.625758655873,3767,,,,,0,,,0,,,3783,,,,,,,,,,,,,,,,,0.0086962805313745,0.00430401431312481,,498.458648681641,58.9218111607556,"Case notifications,
Expert opinion",969313,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,388.625758655873,,,,389.673311565487,620.35963492528,,,,312,119.023384691224,596.297147631452,18,7.04850706077909,33.995781249549,0.000321877453412881,0.000122791487054465,0.000615175023580053,0.000125608045032038,1.85698530815124,0.727165225348168,3.50720368441866,0.709193484456758,4.33473624222539,2.22024626666049,494.123912439415,58.4493471413548,0.0086962805313745,0.00430401431312481,,,,1.13226528101528,9.64682184080992,,,,0.155178514022477,0.0867167880203236,0.00494283018799774,0.000584681997109527,35.049927385837,14.9701027161654,31.8627888682117,0.011470802351043,0.00685113847252332,386.215779712267,615.05196901074,0.00239894321111847,0.0189263290481321
2006,FALSE,FALSE,TLS,SEA,360.560004182737,3586,,,,,,,,,0,,3596,,,,,,,,,,,,,,,,,0.00981694265649044,0.00478916296964928,,498.458648681641,71.471570568629,"Case notifications,
Expert opinion",994564,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,360.560004182737,,,,368.273654746272,647.93278509866,,,,345,140.030218126786,640.737180105905,20,8.15006485924218,37.0765767651099,0.000346885670504864,0.000140795582915514,0.000644239264749081,0.000128429510671828,2.01093142321661,0.819461076335176,3.7279226641131,0.741954486678043,4.89333997073938,2.51160746837188,493.565308710901,70.8110164122049,0.00981694265649044,0.00478916296964928,,,,1.27340544759375,10.904486907775,,,,0.16040133633593,0.0892754043873701,0.00493736587004523,0.000708356166641533,37.1627223954881,15.872494266496,33.7834644968159,0.0124024632982473,0.00719770469833764,364.589787997053,641.663686618601,0.00277279097087824,0.0211731864539079
2007,FALSE,FALSE,TLS,SEA,319.317376947542,3255,,,,,,4,4,0,,,3270,,,,,,,,,,,,,,,,,0.0107005388476009,0.00513157375824847,,498.458648681641,99.7623754238696,"Case notifications,
Expert opinion",1019362,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,319.317376947542,,,,322.377152847056,712.072585140422,,,,383,166.929890263446,687.208041882451,20,7.51495723658641,38.488251629823,0.000375725208512776,0.00016375918492493,0.000674155051770079,0.000130203027256416,1.96201153270379,0.737221638297917,3.77571967856591,0.775127051088773,5.33377613414054,2.81858067109319,493.1248725475,98.7293322485396,0.0107005388476009,0.00513157375824847,,,,1.31582452716972,12.1106562163194,,,,0.159007202203661,0.089708670217704,0.00493310230002676,0.000987664621913978,36.8913512949491,15.7565895114148,33.5367695468885,0.0135442192187772,0.00761359613460424,318.874569144894,704.533783738237,0.00310709703339425,0.0228355859766187
2008,FALSE,FALSE,TLS,SEA,314.933907021157,3285,,,,1,1,1,1,1,1,,3297,,,,,0.000303306035790112,,,,,,,1,,,,,0.0115151925981927,0.00541090858902806,,498.458648681641,99.7623754238696,"Case notifications,
Expert opinion",1043076,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,314.933907021157,,,,322.377152847056,712.072585140422,,,,425,201.121827336076,731.167661814462,22,8.65032589701438,41.4716544489694,0.000407448738155226,0.000192816081796606,0.000700972567496963,0.000129631756556214,2.10914640927411,0.82930926385176,3.97589959398638,0.802701614830261,5.73984734180395,2.98085839371844,492.718801339837,98.6519459093227,0.0115151925981927,0.00541090858902806,,,,1.4623454129644,12.887213828397,,,,0.155132368257558,0.0857964486965797,0.00492919649115472,0.000986921786067196,37.1959982418111,15.8867066450821,33.8137145242733,0.0148102833705097,0.00805364600352826,318.605936802404,703.962758669163,0.00345261111144357,0.0242702498139173
2009,FALSE,FALSE,TLS,SEA,445.595660416315,4748,,,,,108,,0,,0,,4759,,,,,,,,,,,,,,,,,0.0122245334736879,0.00559949277543691,,498.185529627004,21.227241129995,"Case notifications,
Expert opinion",1065540,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,445.595660416315,,,,457.439823477536,540.635803385371,,,,474,239.149370651746,787.79280407112,20,7.23047385385347,39.1509685926563,0.000444844867391182,0.000224439599312786,0.000739336678183006,0.000131351295630158,1.87698256283199,0.67857366723478,3.67428426831994,0.764211888031928,6.09008568303225,2.804149850254,492.095443943972,21.1528337658271,0.0122245334736879,0.00559949277543691,,,,1.89433785258606,12.6913957211243,,,,0.148839792207964,0.0748847106890441,0.00492314456000628,0.000211623465719931,36.5742615090902,15.621157942262,33.2485131751171,0.0162145121310252,0.00849929617236863,451.500227779689,534.4043485472,0.00381080114408572,0.0253730245576541
2010,FALSE,FALSE,TLS,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137876086185238,0.00616793851095833,,498.289764962357,33.8134251391575,"Case notifications,
Expert opinion",1088486,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,419.837119465069,,,,434.205217316923,566.697799090728,,,,530,290.972859715384,839.466814901469,22,8.35598356225248,42.1324682589769,0.000486914852372929,0.000267318881194048,0.000771224264622116,0.000128547291690834,2.02115599098197,0.767670283517884,3.87074048347676,0.791599540805836,6.87022425791721,3.11556729537999,491.41954070444,33.4891985193265,0.0137876086185238,0.00616793851095833,,,,2.18593684772744,14.1882396554988,,,,0.150931206213718,0.0740389387687809,0.00491658944875332,0.000335055725176088,36.1435994961895,15.4372187717723,32.8570118564537,0.0176607136638491,0.00893299993129001,427.958964951751,559.180664628055,0.00444814140182133,0.0282177476215941
2011,FALSE,FALSE,TLS,SEA,394.078578513822,4386,,,,276,276,4,4,4,,,4417,,,,,0.0624858501245189,,,,,,,0.0144927536231884,,,,,0.0153764955705183,0.00674749378496068,,498.227018929321,45.6172026298168,"Case notifications,
Expert opinion",1112976,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,394.078578513822,,,,412.818680868363,591.503265745383,,,,592,352.398782697635,892.696650223363,25,10.3016897228729,46.1010016875862,0.000531907246876842,0.000316627476870692,0.000802080772831906,0.000123840126520718,2.24622992768937,0.925598550451479,4.14213798748456,0.820545774753338,7.66098554967925,3.44794714766197,490.566033379642,45.0424546266659,0.0153764955705183,0.00674749378496068,,,,2.46466474362261,15.7507446196608,,,,0.151835877793397,0.0729822374342733,0.00490827115410808,0.000450664668205325,37.1064073628199,15.8484416682059,33.732270268187,0.0189826364218639,0.00929581850629487,406.245394300721,582.677937556965,0.00509632314873235,0.0311151535805226
2012,FALSE,FALSE,TLS,SEA,336.475411277024,3828,,,,767,766,,4,,4,,3837,,,,,0.199895751889497,,,,,,,,,,,,0.0163511976072045,0.00705907356643884,,498.183846396782,75.4315269353902,"Case notifications,
Expert opinion",1137676,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,336.475411277024,,,,361.384527146825,656.477485720822,,,,658,419.024238284262,949.996547012857,29,13.1570956399005,50.996586882611,0.000578372049687257,0.000368315968943937,0.00083503259892347,0.000119060364790697,2.54905614603806,1.15648881051376,4.48252286965805,0.848478076312321,8.145902517151,3.76458377885227,490.037943879631,74.2833325141023,0.0163511976072045,0.00705907356643884,,,,2.51973003587869,17.0129929503009,,,,0.146810226709728,0.0712545240759184,0.00490321539107722,0.000743263437328953,36.4381190942554,15.5630104342324,33.1247503789168,0.0199069170049775,0.00947729551924457,355.334565678511,645.93439782764,0.00554217211139882,0.0327760934757752
2013,FALSE,FALSE,TLS,SEA,323.445725772779,3757,,,,1537,1537,13,7,9,7,,3768,,,0.0042,2013,0.407908704883227,,,,4e-04,0.00032,0.00048,0.00845803513337671,,,,4.08163265306122e-05,4e-04,4.08163265306122e-05,4e-04,498.203679864248,82.7783522244664,"Case notifications,
Expert opinion",1161555,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,323.445725772779,,,,349.290656068382,672.99270243445,,,,732,486.145948832353,1027.32883218556,28,12.9232642652759,48.8059499319033,0.00063018970259695,0.000418530288133023,0.000884442692929359,0.000118855205305188,2.41056170392276,1.11258306884099,4.2017769224792,0.78805965654036,0.199281471945699,0.0390036209676059,498.004398392302,82.7452434512261,4e-04,4.08163265306122e-05,,,,0.130300914099026,0.282682448615803,,,,0.00327472942419935,0.000859512281305569,0.00498318440586138,0.000827974427441829,33.9229402477302,14.4887575472715,30.8382802339029,0.0206135604593183,0.00956873154515173,349.150960592701,672.723536774511,0.000324014716062945,0.000483865893855284
2014,FALSE,FALSE,TLS,SEA,308.651874108522,3657,,,,,2054,,24,,24,,3778,,,4e-04,2013,0.543673901535204,,,,4e-04,0.00032,0.00048,0.0116845180136319,,,,4.08163265306122e-05,4e-04,4.08163265306122e-05,4e-04,498.203679864248,99.6603417268608,"Case notifications,
Expert opinion",1184830,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,308.651874108522,,,,322.292090990087,711.590340834745,,,,810,569.08437474454,1092.7388927116,27,12.6913526342783,46.6178439563924,0.000683642379075479,0.000480308883759308,0.000922274834965017,0.000112746416123906,2.2788079302516,1.07115388994862,3.93455972218736,0.730460671489473,0.199281471945699,0.0449355318511094,498.004398392302,99.6204797486249,4e-04,4.08163265306122e-05,,,,0.121159445567137,0.296525897112391,,,,0.00299427986887892,0.000814340450400727,0.0049834509455752,0.000996886469772271,31.0166074828749,13.2474397111945,28.1962243389519,0.0208787747191305,0.00948307242029303,322.163206307478,711.305746341773,0.000324014716062945,0.000483865893855284
2015,FALSE,FALSE,TLS,SEA,276.742745351062,3337,24,2779,24,,,,,,,,3532,,,,,0.786806342015855,,,,,,,0.00863620007196833,0.00863620007196833,0.00169122968765174,,,0.00863620007196833,0.00169122968765174,0.00863620007196833,498.203452421154,99.6602507317429,"Case notifications,
Expert opinion",1205813,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,276.742745351062,,,,322.292015079541,711.58991070992,,,,894,667.720812025556,1152.76168928295,29,14.1506137404846,49.0869377359273,0.000741408493688491,0.000553751545244209,0.000956003699813277,0.000102615345553334,2.40501636655103,1.17353302215888,4.07085822892333,0.739113573154197,4.30258469165444,1.21619234438216,493.9008677295,98.8033013699916,0.00863620007196833,0.00169122968765174,,,,2.25899615254131,6.99351502666136,,,,0.0591442629775272,0.0182646885640082,0.00494267326932292,0.000988766223557135,28.394080140347,12.1273374279168,25.8121670455881,0.021133822283595,0.00942881260511093,319.503551625057,705.453911003717,0.00564276910965319,0.0122500573733414
2016,FALSE,FALSE,TLS,SEA,294.554297781574,3607,23,1617,23,,,,,,,1,3620,,,,,0.446685082872928,,,,,,,0.0142238713667285,,,,,0.0174744789955102,0.00730751626847146,0.0088768163014838,498.179005111189,99.6523575774906,"Case notifications,
Expert opinion",1224562,,,,,,LMC,ASIA_SEAST,SEA,FALSE,FALSE,FALSE,294.554297781574,,,,322.28090224681,711.548046825639,,,,976,760.550116161397,1217.88685230464,30,15.436805041756,49.3204219198222,0.000797019669073514,0.00062107930522211,0.000994548950812321,9.52728687730132e-05,2.44985554018498,1.26059807847671,4.02759696281791,0.705867062331937,8.70541856081963,4.1006775587449,489.47358655037,97.9813455286336,0.0174744789955102,0.00730751626847146,,,,2.61496884071255,18.3915995591743,,,,0.110785344701021,0.0530809258397282,0.00489864022261287,0.000980595120036112,27.5774962998481,11.7785679758702,25.0698363064516,0.0213126569184098,0.00937869133892108,316.540664216468,699.278553412719,0.00618005895552413,0.0343989860731916
